name,parent_name,desc,rank
gi-I-4SB9V,gi-I-78VK,"Rhipidura cyaniceps (Cassin, 1855)",species
gi-I-78VK,gi-I-626VB,"Rhipidura Vigors & Horsfield, 1827",genus
gi-I-626VB,gi-I-3RL,"Rhipiduridae Sundevall, 1872",family
gi-I-66JS9,gi-I-62BPG,"Anairetes alpinus (Carriker, 1933)",species
gi-I-62BPG,gi-I-HMW,"Anairetes Reichenbach, 1850",genus
gi-I-KHZR,gi-I-37QG,Balsamorhiza deltoidea Nutt.,species
gi-I-37QG,gi-I-J6T,Balsamorhiza Hook.,genus
gi-I-5383X,gi-I-7PLW,"Sturnira ludovici Anthony, 1924",species
gi-I-7PLW,gi-I-L96,"Sturnira Gray, 1842",genus
gi-I-L96,gi-I-KD5,"Sturnirini Miller, 1907",tribe
gi-I-4JBXZ,gi-I-63LW5,"Pitta baudii S. Muller & Schlegel, 1839",species
gi-I-63LW5,gi-I-625P2,"Pitta Vieillot, 1816",genus
gi-I-625P2,gi-I-3RL,Pittidae,family
gi-I-PDMG,gi-I-62J69,"Calamonastes fasciolatus (A. Smith, 1847)",species
gi-I-62J69,gi-I-89S,"Calamonastes Sharpe, 1883",genus
gi-I-CPP6,gi-I-TLT,Ambrosia eriocentra (A. Gray) W. W. Payne,species
gi-I-TLT,gi-I-J6T,Ambrosia L.,genus
gi-I-NYVP,gi-I-62HVC,"Buteo rufinus (Cretzschmar, 1829)",species
gi-I-HHMZ,gi-I-62DYD,Aspidosperma australe Müll. Arg.,species
gi-I-62DYD,gi-I-K97,Aspidosperma Mart. & Zucc.,genus
gi-I-K97,gi-I-6L2,Rauvolfioideae M. E. Endress & Bruyns,subfamily
gi-I-756N7,gi-I-69XS,"Ornithodoros rostratus Aragão, 1911",species
gi-I-69XS,gi-I-6PN,Ornithodoros,genus
gi-I-6PN,gi-I-623CF,Argasidae,family
gi-I-623CF,gi-I-LV,Ixodida,order
gi-I-LV,gi-I-RC,Parasitiformes,superorder
gi-I-RC,gi-I-RT,Arachnida,subclass
gi-I-3PFVP,gi-I-62WJ5,Ilex rotunda Thunb.,species
gi-I-62WJ5,gi-I-6LY,Ilex L. L.,genus
gi-I-6LY,gi-I-QG,Aquifoliaceae Bercht. & J. Presl,family
gi-I-QG,gi-I-MG,Aquifoliales,order
gi-I-MFL3,gi-I-62H8K,"Bombus humilis Illiger, 1806",species
gi-I-62H8K,gi-I-KN5,"Bombus Latreille, 1802",genus
gi-I-KN5,gi-I-BMJDX,Bombini,tribe
gi-I-BMJDX,gi-I-6KD,Apinae,subfamily
gi-I-6KD,gi-I-625GP,Apidae,family
gi-I-625GP,gi-I-HYM,Apoidea,superfamily
gi-I-HYM,gi-I-H6,Hymenoptera,order
gi-I-BNJFB,gi-I-3M3D3,"Hippotragus niger variani Thomas, 1916",subspecies
gi-I-3M3D3,gi-I-4XGR,"Hippotragus niger (Harris, 1838)",species
gi-I-4XGR,gi-I-JPB,"Hippotragus Sundevall, 1845",genus
gi-I-JPB,gi-I-622G9,"Hippotraginae Sundevall, 1845",subfamily
gi-I-622G9,gi-I-B6L7D,"Bovidae Gray, 1821",family
gi-I-6XCVR,gi-I-7BWX,"Salmo ezenami Berg, 1948",species
gi-I-7BWX,gi-I-FWM,Salmo,genus
gi-I-FWM,gi-I-3ZR,Salmonidae,family
gi-I-3ZR,gi-I-BXVWY,Salmoniformes,order
gi-I-3H4WR,gi-I-4QH5,"Goura sclaterii Salvadori, 1876",species
gi-I-4QH5,gi-I-JMD,"Goura Stephens, 1819",genus
gi-I-JMD,gi-I-8GD,Gourinae,subfamily
gi-I-3J4HY,gi-I-4S85,"Habia gutturalis (P. L. Sclater, 1854)",species
gi-I-4S85,gi-I-7QR,"Habia Blyth, 1840",genus
gi-I-4B8JP,gi-I-63HPD,"Otus silvicola (Wallace, 1864)",species
gi-I-B84TS,gi-I-B7Y67,"Grimothea planipes (Stimpson, 1860)",species
gi-I-B7Y67,gi-I-B7WJ8,"Grimothea Leach, 1820",genus
gi-I-B7WJ8,gi-I-BRKMF,"Munididae Ahyong, Baba, Macpherson & Poore, 2010",family
gi-I-BRKMF,gi-I-BMJWR,"Galatheoidea Samouelle, 1819",superfamily
gi-I-72XJ5,gi-I-5NH9,"Melanopareia elegans (Lesson, 1844)",species
gi-I-5NH9,gi-I-CJW,"Melanopareia Reichenbach, 1853",genus
gi-I-CJW,gi-I-3RL,"Melanopareiidae Ericson et al., 2010",family
gi-I-57SD5,gi-I-7YDX,"Trachypithecus auratus (É. Geoffroy Saint-Hilaire, 1812)",species
gi-I-7YDX,gi-I-L6B,"Trachypithecus Reichenbach, 1862",genus
gi-I-L6B,gi-I-JCX,"Presbytini Gray, 1825",tribe
gi-I-JCX,gi-I-7X9,"Colobinae Jerdon, 1867",subfamily
gi-I-7X9,gi-I-4X9,"Cercopithecidae Gray, 1821",family
gi-I-4X9,gi-I-4PM,"Cercopithecoidea Gray, 1821",superfamily
gi-I-4KVCW,gi-I-63NN7,"Pogoniulus leucomystax (Sharpe, 1892)",species
gi-I-63NN7,gi-I-7NJKP,"Pogoniulus Lafresnaye, 1842",genus
gi-I-7NJKP,gi-I-3TR,Lybiidae,family
gi-I-3S887,gi-I-639MW,"Laonastes aenigmamus Jenkins, Kilpatrick, Robinson & Timmins, 2005",species
gi-I-639MW,gi-I-976,"Laonastes Jenkins, Kilpatrick, Robinson & Timmins, 2005",genus
gi-I-976,gi-I-4L7,"Diatomyidae Mein & Ginsburg, 1997",family
gi-I-788XP,gi-I-6VKV,"Presbytis chrysomelas (Müller, 1838)",species
gi-I-6VKV,gi-I-L6B,"Presbytis Eschscholtz, 1821",genus
gi-I-3PG5F,gi-I-638J6,Iliamna longisepala (Torr.) Wiggins,species
gi-I-638J6,gi-I-93LT9,Iliamna Greene,genus
gi-I-8GPVV,gi-I-636ZT,"Hemiphyllodactylus tonywhitteni Grismer, Wood, Thura, Zin, Quah, Murdoch, Grismer, Li, Kyaw & Lwin, 2017",species
gi-I-636ZT,gi-I-6247T,Hemiphyllodactylus,genus
gi-I-4MQLN,gi-I-6WFQ,"Proechimys trinitatis (J. A. Allen & Chapman, 1893)",species
gi-I-6WFQ,gi-I-JK6,"Proechimys J. A. Allen, 1899",genus
gi-I-JK6,gi-I-9JX,"Eumysopinae Rusconi, 1935",subfamily
gi-I-9JX,gi-I-4L7,"Echimyidae Gray, 1825",family
gi-I-6R6KF,gi-I-5KY4,"Manorina flavigula (Gould, 1840)",species
gi-I-5KY4,gi-I-CKJ,"Manorina Vieillot, 1818",genus
gi-I-4B8GS,gi-I-63HPD,"Otus collari Lambert & Rasmussen, 1998",species
gi-I-39FGB,gi-I-4B5X,"Emballonura alecto (Eydoux & Gervais, 1836)",species
gi-I-4B5X,gi-I-8H74Z,"Emballonura Temminck, 1838",genus
gi-I-8H74Z,gi-I-JHV,"Emballonurini Gervais, 1855",tribe
gi-I-JHV,gi-I-9N2,"Emballonurinae Gervais, 1855",subfamily
gi-I-9N2,gi-I-87BWQ,"Emballonuridae Gervais, 1855",family
gi-I-87BWQ,gi-I-4FX,"Emballonuroidea Gervais, 1855",superfamily
gi-I-56JKB,gi-I-7W52,"Thomasomys incanus (Thomas, 1894)",species
gi-I-7W52,gi-I-93N26,"Thomasomys Coues, 1884",genus
gi-I-93N26,gi-I-8P5,"Sigmodontinae Wagner, 1843",subfamily
gi-I-4YQ7M,gi-I-7KGY,"Sphaerodactylus epiurus Thomas & Hedges, 1993",species
gi-I-7KGY,gi-I-GGJ,Sphaerodactylus,genus
gi-I-GGJ,gi-I-87BW6,Sphaerodactylidae,family
gi-I-KGY9,gi-I-37M8,"Balionycteris maculata (Thomas, 1893)",species
gi-I-37M8,gi-I-7NM5N,"Balionycteris Matschie, 1899",genus
gi-I-7NM5N,gi-I-7NLQ2,"Balionycterini Almeida, Giannini, DeSalle & Simmons, 2009",tribe
gi-I-7NLQ2,gi-I-FDD,"Cynopterinae Andersen, 1912",subfamily
gi-I-44BCK,gi-I-84QLG,"Montipora friabilis Bernard, 1897",species
gi-I-84QLG,gi-I-84JTX,"Montipora Blainville, 1830",genus
gi-I-84JTX,gi-I-BX37X,"Acroporidae Verrill, 1901",family
gi-I-7B2Y6,gi-I-84TXX,"Stylophora kuehlmanni Scheer & Pillai, 1983",species
gi-I-84TXX,gi-I-BRWQG,"Stylophora Schweigger, 1820",genus
gi-I-BRWQG,gi-I-BX37Y,"Pocilloporidae Gray, 1840",family
gi-I-4ZMT9,gi-I-7M48,"Steatomys opimus Pousargues, 1894",species
gi-I-7M48,gi-I-JF8,"Steatomys Peters, 1846",genus
gi-I-JF8,gi-I-DBH,"Dendromurinae G. M. Allen, 1939",subfamily
gi-I-DBH,gi-I-622LW,"Nesomyidae Forsyth Major, 1897",family
gi-I-3SH2P,gi-I-7P6Z6,"Lasmigona compressa (I. Lea, 1829)",species
gi-I-7P6Z6,gi-I-7NMBY,"Lasmigona Rafinesque, 1831",genus
gi-I-7NMBY,gi-I-7NM9Z,"Anodontini Rafinesque, 1820",tribe
gi-I-7NM9Z,gi-I-7NLH4,"Unioninae Rafinesque, 1820",subfamily
gi-I-4M2R6,gi-I-6V2X,"Porzana parva (Scopoli, 1769)",species
gi-I-6V2X,gi-I-FJ9,"Porzana Vieillot, 1816",genus
gi-I-6WTR6,gi-I-78QQ,"Rhinolophus borneensis Peters, 1861",species
gi-I-78QQ,gi-I-FP2,"Rhinolophus Lacépède, 1799",genus
gi-I-FP2,gi-I-5M3,"Rhinolophidae Gray, 1825",family
gi-I-ZK6W,gi-I-3W2V,"Crocidura paradoxura Dobson, 1886",species
gi-I-4KH89,gi-I-6T2Q,"Ploceus cucullatus (Statius Muller, 1776)",species
gi-I-773SM,gi-I-6L2W,"Percina nevisense (Cope, 1870)",species
gi-I-3CGSX,gi-I-4G5H,Euonymus atropurpureus Jacq.,species
gi-I-4G5H,gi-I-6275L,Euonymus L.,genus
gi-I-6275L,gi-I-622JV,Celastroideae Burnett,subfamily
gi-I-622JV,gi-I-BMH4S,Celastraceae R. Br.,family
gi-I-BMH4S,gi-I-MG,Celastrales Link,order
gi-I-4G4WF,gi-I-6NBK,"Philander andersoni (Osgood, 1913)",species
gi-I-6NBK,gi-I-JFQ,"Philander Brisson, 1762",genus
gi-I-6NTBH,gi-I-637MX,"Laephotis botswanae Setzer, 1971",species
gi-I-637MX,gi-I-628H3,"Laephotis Thomas, 1901",genus
gi-I-77FN7,gi-I-6PRN,"Phylloscopus proregulus (Pallas, 1811)",species
gi-I-6PRN,gi-I-625K5,"Phylloscopus F. Boie, 1826",genus
gi-I-625K5,gi-I-3RL,Phylloscopidae,family
gi-I-QSMD,gi-I-3H66,"Caprimulgus aegyptius M. H. K. Lichtenstein, 1823",species
gi-I-3H66,gi-I-7PQ,"Caprimulgus Linnaeus, 1758",genus
gi-I-7PQ,gi-I-VJ,Caprimulgidae,family
gi-I-666PN,gi-I-629HS,"Alaemon hamertoni Witherby, 1905",species
gi-I-629HS,gi-I-667,"Alaemon Keyserling & J. H. Blasius, 1840",genus
gi-I-667,gi-I-3RL,"Alaudidae Vigors, 1825",family
gi-I-4Q33M,gi-I-64365,"Pteropus rennelli Troughton, 1929",species
gi-I-63MT9,gi-I-834,"Phaner Gray, 1870",genus
gi-I-834,gi-I-4XL,"Cheirogaleidae Gray, 1873",family
gi-I-4XL,gi-I-93MP8,"Cheirogaleoidea Gray, 1873",superfamily
gi-I-93MP8,gi-I-4FM,"Lemuriformes Gray, 1821",infraorder
gi-I-4FM,gi-I-BMGW3,"Strepsirrhini É. Geoffroy Saint-Hilaire, 1812",suborder
gi-I-4F2VW,gi-I-6LD4,"Peripatopsis leonina Purcell, 1899",species
gi-I-6LD4,gi-I-99D78,"Peripatopsis Pocock, 1894",genus
gi-I-99D78,gi-I-BV844,"Peripatopsidae Bouvier, 1905",family
gi-I-BV844,gi-I-N,"Onychophora Grube, 1850",phylum
gi-I-4Z2NZ,gi-I-7KX6,"Sphyrapicus thyroideus (Cassin, 1852)",species
gi-I-7KX6,gi-I-K5T,"Sphyrapicus S. F. Baird, 1858",genus
gi-I-K5T,gi-I-625L8,Picinae,subfamily
gi-I-5BJLC,gi-I-86WC,"Vireolanius eximius S. F. Baird, 1866",species
gi-I-86WC,gi-I-626RC,"Vireolanius Bonaparte, 1850",genus
gi-I-626RC,gi-I-3RL,Vireonidae,family
gi-I-W7J2,gi-I-84MFF,"Cliona paucispina Rützler, 1974",species
gi-I-84MFF,gi-I-84K2Y,"Cliona Grant, 1826",genus
gi-I-84K2Y,gi-I-BMH6Z,"Clionaidae d'Orbigny, 1851",family
gi-I-BMH6Z,gi-I-85G9J,"Clionaida Morrow & Cárdenas, 2015",order
gi-I-85G9J,gi-I-BMGVJ,"Heteroscleromorpha Cárdenas, Pérez & Boury-Esnault, 2012",subclass
gi-I-BMGVJ,gi-I-BMGVH,"Demospongiae Sollas, 1885",class
gi-I-BMGVH,gi-I-N,"Porifera Grant, 1836",phylum
gi-I-7B9GH,gi-I-645DV,"Syntheosciurus brochus Bangs, 1902",species
gi-I-645DV,gi-I-L87,"Syntheosciurus Bangs, 1902",genus
gi-I-L87,gi-I-KB9,"Sciurini Fischer de Waldheim, 1817",tribe
gi-I-44FWC,gi-I-5VD2,Mosannona discolor (R. E. Fr.) Chatrou,species
gi-I-5VD2,gi-I-6FB,Mosannona,genus
gi-I-3FYDB,gi-I-6356B,Geum rossii (R. Br.) Ser.,species
gi-I-6356B,gi-I-628NC,Geum L.,genus
gi-I-6NJRT,gi-I-579H,Kallstroemia parviflora Norton,species
gi-I-579H,gi-I-J7G,Kallstroemia Scop.,genus
gi-I-J7G,gi-I-J39,Balanitoideae Engl.,subfamily
gi-I-J39,gi-I-BMH5T,Zygophyllaceae R. Br.,family
gi-I-BMH5T,gi-I-MG,Zygophyllales Link,order
gi-I-8KQMR,gi-I-8K3VM,"Pampa curvipennis (Deppe, 1830)",species
gi-I-8K3VM,gi-I-KGD,"Pampa Reichenbach, 1854",genus
gi-I-342XZ,gi-I-3ZMY,"Damaliscus lunatus (Burchell, 1823)",species
gi-I-3ZMY,gi-I-J4D,"Damaliscus P. L. Sclater & Thomas, 1894",genus
gi-I-J4D,gi-I-622G9,"Alcelaphinae Brooke, 1876",subfamily
gi-I-4WV4B,gi-I-644NW,"Serilophus lunatus (Gould, 1834)",species
gi-I-644NW,gi-I-JKC,"Serilophus Swainson, 1837",genus
gi-I-JKC,gi-I-9Z7,Eurylaiminae,subfamily
gi-I-9Z7,gi-I-3RL,Eurylaimidae,family
gi-I-TXTJ,gi-I-62M6B,Cherleria obtusiloba (Rydb.) A. J. Moore & Dillenb.,species
gi-I-62M6B,gi-I-7RZ,Cherleria L.,genus
gi-I-53NBL,gi-I-7QR9,"Sylvisorex camerunensis Heim de Balsac, 1968",species
gi-I-X4Y3,gi-I-62N5T,"Colluricincla harmonica (Latham, 1802)",species
gi-I-62N5T,gi-I-DTK,"Colluricincla Vigors & Horsfield, 1827",genus
gi-I-6TZF6,gi-I-6K7D,"Pelargopsis capensis (Linnaeus, 1766)",species
gi-I-6K7D,gi-I-JMT,"Pelargopsis Gloger, 1841",genus
gi-I-JMT,gi-I-66F,Halcyoninae,subfamily
gi-I-66F,gi-I-ZL,Alcedinidae,family
gi-I-ZL,gi-I-V2,Coraciiformes,order
gi-I-4Q3DG,gi-I-74VJ,Pterostegia drymarioides Fisch. & C. A. Mey.,species
gi-I-74VJ,gi-I-93LT4,Pterostegia Fisch. & C. A. Mey.,genus
gi-I-6LQ28,gi-I-4V44,"Hemidactylus robustus Heyden, 1827",species
gi-I-4V44,gi-I-6247T,Hemidactylus,genus
gi-I-4CK6Q,gi-I-6DFM,"Papilio bianor Cramer, [1777]",species
gi-I-6DFM,gi-I-DX5,Papilio,genus
gi-I-8GPJP,gi-I-3YX2,"Cyrtodactylus crustulus Oliver, Hartman, Turner, Wilde, Austin & Richards, 2020",species
gi-I-6GFVJ,gi-I-4DTN,"Eremomela icteropygialis (Lafresnaye, 1839)",species
gi-I-4DTN,gi-I-89S,"Eremomela Sundevall, 1850",genus
gi-I-7W4B9,gi-I-8P3D3,"Ochotona (Conothoa) koslowi (Büchner, 1894)",species
gi-I-8P3D3,gi-I-66FR,"Conothoa Lyon, 1904",subgenus
gi-I-66FR,gi-I-626HM,"Ochotona Link, 1795",genus
gi-I-626HM,gi-I-BMGW2,"Ochotonidae Thomas, 1897",family
gi-I-BMGW2,gi-I-LG,"Lagomorpha Brandt, 1855",order
gi-I-36GSY,gi-I-4655,Diplacus tricolor (Hartw. ex Lindl.) G. L. Nesom,species
gi-I-4655,gi-I-625ZW,Diplacus Nutt.,genus
gi-I-3RHC9,gi-I-59KJ,"Kyphosus sandwicensis (Sauvage, 1880)",species
gi-I-59KJ,gi-I-BPD,Kyphosus,genus
gi-I-BPD,gi-I-PC,Kyphosidae,family
gi-I-SDRW,gi-I-3KGD,"Cephalophus zebra Gray, 1838",species
gi-I-3KGD,gi-I-626TQ,"Cephalophus C. H. Smith, 1827",genus
gi-I-626TQ,gi-I-622G9,"Cephalophinae Blyth, 1863",subfamily
gi-I-7VV78,gi-I-8P36B,"Microtus (Alexandromys) evoronensis Kovalskaya & Sokolov, 1980",species
gi-I-4XLYQ,gi-I-7HJ2,"Sinosuthora conspicillata (David, 1871)",species
gi-I-7HJ2,gi-I-626LT,"Sinosuthora Penhallurick & C. R. Robson, 2009",genus
gi-I-626LT,gi-I-3RL,"Sylviidae Leach, 1820",family
gi-I-4L8WJ,gi-I-63NF5,Polygonella ciliata Meisn.,species
gi-I-63NF5,gi-I-93LTK,Polygonella Michx.,genus
gi-I-4Y74R,gi-I-7JH2,Solidago albopilosa E. L. Braun,species
gi-I-7JH2,gi-I-J6T,Solidago L.,genus
gi-I-4S977,gi-I-78QQ,"Rhinolophus euryale Blasius, 1853",species
gi-I-4L9B5,gi-I-63NFC,Polygonum douglasii Greene,species
gi-I-63NFC,gi-I-93LTK,Polygonum L.,genus
gi-I-BPF9B,gi-I-4Z6H5,Spiraea douglasii subsp. douglasii,subspecies
gi-I-4Z6H5,gi-I-646D8,Spiraea douglasii Hook.,species
gi-I-646D8,gi-I-BVBB9,Spiraea L.,genus
gi-I-4VR2F,gi-I-6454Y,"Sclerurus mexicanus P. L. Sclater, 1857",species
gi-I-6454Y,gi-I-6245S,"Sclerurus Swainson, 1827",genus
gi-I-3Z72D,gi-I-5NDF,"Melanerpes cruentatus (Boddaert, 1783)",species
gi-I-5NDF,gi-I-K5T,"Melanerpes Swainson, 1832",genus
gi-I-6RVHG,gi-I-5Y7M,"Nectomys rattus (Pelzeln, 1883)",species
gi-I-5Y7M,gi-I-93N26,"Nectomys Peters, 1861",genus
gi-I-3K6WX,gi-I-635KQ,Helichrysum luteoalbum (L.) Rchb.,species
gi-I-635KQ,gi-I-J6T,Helichrysum Mill.,genus
gi-I-7DTJX,gi-I-8583,"Urocyon littoralis (Baird, 1858)",species
gi-I-8583,gi-I-622J6,"Urocyon Baird, 1857",genus
gi-I-622J6,gi-I-4CT,"Canidae Fischer, 1817",family
gi-I-5FDK3,gi-I-9GJ4,Aconitum napellus subsp. napellus,subspecies
gi-I-9GJ4,gi-I-N5G,Aconitum napellus L.,species
gi-I-N5G,gi-I-K95,Aconitum L.,genus
gi-I-K95,gi-I-FJR,Ranunculoideae Arn.,subfamily
gi-I-FJR,gi-I-B7VXX,Ranunculaceae Juss.,family
gi-I-B7VXX,gi-I-MG,Ranunculales Juss. ex Bercht. & J. Presl,order
gi-I-3R3C4,gi-I-57LM,"Karsten totoyensis (Garman, 1903)",species
gi-I-57LM,gi-I-623LH,Karsten,genus
gi-I-623LH,gi-I-PC,Gobiidae,family
gi-I-4Q26V,gi-I-74TC,"Pterophanes cyanopterus (Fraser, 1840)",species
gi-I-74TC,gi-I-KGD,"Pterophanes Gould, 1849",genus
gi-I-3PFFX,gi-I-62WJ5,Ilex glabra (L.) A. Gray,species
gi-I-36LJM,gi-I-469M,"Diploglossus fasciatus (Gray, 1831)",species
gi-I-469M,gi-I-9BR,Diploglossus,genus
gi-I-9BR,gi-I-8H6SS,Diploglossidae,family
gi-I-8H6SS,gi-I-BXVXG,Diploglossa,superfamily
gi-I-4FDYN,gi-I-6M4M,"Petrochelidon ariel (Gould, 1842)",species
gi-I-6M4M,gi-I-B3Y,"Petrochelidon Cabanis, 1850",genus
gi-I-B3Y,gi-I-3RL,"Hirundinidae Rafinesque, 1815",family
gi-I-7CP2B,gi-I-7YV2,Triadenum fraseri (Spach) Gleason,species
gi-I-7YV2,gi-I-6257N,Triadenum Raf.,genus
gi-I-6257N,gi-I-MLP,Hypericaceae Juss.,family
gi-I-66GG7,gi-I-62C7P,"Anabazenops fuscus (Vieillot, 1816)",species
gi-I-62C7P,gi-I-6245S,"Anabazenops Lafresnaye, 1841",genus
gi-I-6H4FG,gi-I-62RRS,Eryngium mathiasiae M. Y. Sheikh,species
gi-I-62RRS,gi-I-7NDYX,Eryngium L.,genus
gi-I-7WP5T,gi-I-63QST,"Psilopogon asiaticus (Latham, 1790)",species
gi-I-63QST,gi-I-7NJP4,"Psilopogon S. Müller, 1836",genus
gi-I-7NJP4,gi-I-3TR,Megalaimidae,family
gi-I-72TTN,gi-I-62ZNZ,Marah watsonii (Cogn.) Greene,species
gi-I-62ZNZ,gi-I-8SC,Marah Kellogg,genus
gi-I-8SC,gi-I-BMGVP,Cucurbitaceae Juss.,family
gi-I-BMGVP,gi-I-MG,Cucurbitales Juss. ex Bercht. & J. Presl,order
gi-I-6YBXW,gi-I-7F7Y,"Selenidera reinwardtii (Wagler, 1827)",species
gi-I-7F7Y,gi-I-FJF,"Selenidera Gould, 1837",genus
gi-I-FJF,gi-I-3TR,Ramphastidae,family
gi-I-5KDG6,gi-I-4GJ83,Phlox diffusa subsp. diffusa,subspecies
gi-I-4GJ83,gi-I-6NSB,Phlox diffusa Benth.,species
gi-I-6NSB,gi-I-K6Q,Phlox L.,genus
gi-I-6NJBB,gi-I-57T4,Keckiella breviflora (Lindl.) Straw,species
gi-I-57T4,gi-I-7NLP6,Keckiella Straw,genus
gi-I-3FT58,gi-I-4N32,"Geothlypis chiriquensis Salvin, 1872",species
gi-I-4N32,gi-I-626BR,"Geothlypis Cabanis, 1847",genus
gi-I-626BR,gi-I-3RL,Parulidae,family
gi-I-76Q5S,gi-I-6KW7,Penthorum sedoides L.,species
gi-I-6KW7,gi-I-62663,Penthorum L.,genus
gi-I-62663,gi-I-B7VS8,Penthoraceae Rydb. ex Britton,family
gi-I-4TTP8,gi-I-7B9R,"Ruwenzorisorex suncoides (Osgood, 1936)",species
gi-I-7B9R,gi-I-626TY,"Ruwenzorisorex Hutterer, 1986",genus
gi-I-8KK,gi-I-4Z4,"Corixidae Leach, 1815",family
gi-I-4Z4,gi-I-4MC,"Corixoidea Leach, 1815",superfamily
gi-I-4MC,gi-I-BXWCX,Nepomorpha,infraorder
gi-I-BXWCX,gi-I-BXVWV,"Heteroptera Latreille, 1810",suborder
gi-I-67KDB,gi-I-XJ7,"Anthus hodgsoni Richmond, 1907",species
gi-I-3ZY2Q,gi-I-5PK6,"Mesechinus dauuricus (Sundevall, 1842)",species
gi-I-5PK6,gi-I-93MTZ,"Mesechinus Ognev, 1951",genus
gi-I-93MTZ,gi-I-623NY,"Erinaceinae G. Fischer, 1814",subfamily
gi-I-623NY,gi-I-376,"Erinaceidae G. Fischer, 1814",family
gi-I-376,gi-I-LG,"Erinaceomorpha Gregory, 1910",order
gi-I-5L5YC,gi-I-4WYTB,Sesamum indicum subsp. indicum,subspecies
gi-I-4WYTB,gi-I-7FZJ,Sesamum indicum L.,species
gi-I-7FZJ,gi-I-6264K,Sesamum L.,genus
gi-I-6264K,gi-I-BMGTX,Pedaliaceae R. Br.,family
gi-I-3FBS3,gi-I-4M9V,"Garrulax sukatschewi (Berezowski & Bianchi, 1891)",species
gi-I-4M9V,gi-I-624XT,"Garrulax Lesson, 1831",genus
gi-I-6WPQV,gi-I-75BM,"Puffinus bailloni (Bonaparte, 1857)",species
gi-I-75BM,gi-I-627CQ,"Puffinus Brisson, 1760",genus
gi-I-627CQ,gi-I-622V8,"Procellariidae Leach, 1820",family
gi-I-622V8,gi-I-V2,Procellariiformes,order
gi-I-45LTT,gi-I-5X9W,"Nanger granti (Brooke, 1872)",species
gi-I-5X9W,gi-I-93MRN,"Nanger Lataste, 1885",genus
gi-I-93MRN,gi-I-622G9,"Antilopinae Gray, 1821",subfamily
gi-I-4XWZJ,gi-I-63SBZ,"Sminthopsis murina (Waterhouse, 1838)",species
gi-I-4K5XZ,gi-I-6SDJ,"Plecturocebus caligatus (Wagner, 1842)",species
gi-I-6SDJ,gi-I-6274B,"Plecturocebus Byrne, Rylands, Carneiro, Lynch Alfaro et al., 2016",genus
gi-I-6274B,gi-I-625NB,"Callicebinae Pocock, 1925",subfamily
gi-I-6KZVB,gi-I-4SVB,Halocarpus biformis (Hook.) Quinn,species
gi-I-4SVB,gi-I-627HD,Halocarpus,genus
gi-I-64NVG,gi-I-NMC,"Actenoides bougainvillei (Rothschild, 1904)",species
gi-I-NMC,gi-I-JMT,"Actenoides Bonaparte, 1850",genus
gi-I-44Q65,gi-I-5VVQ,"Muscicapa sethsmithi (Someren, 1922)",species
gi-I-5VVQ,gi-I-CZN,"Muscicapa Brisson, 1760",genus
gi-I-3265B,gi-I-62PXK,"Ctenomys lami Freitas, 2001",species
gi-I-62PXK,gi-I-8RV,"Ctenomys Blainville, 1826",genus
gi-I-8RV,gi-I-4L7,"Ctenomyidae Lesson, 1842",family
gi-I-MYY8,gi-I-3CJH,"Brachypteryx montana Horsfield, 1821",species
gi-I-3CJH,gi-I-CZN,"Brachypteryx Horsfield, 1821",genus
gi-I-NKLR,gi-I-62H57,"Bubalus mindorensis Heude, 1888",species
gi-I-62H57,gi-I-J8K,"Bubalus C. H. Smith, 1827",genus
gi-I-J8K,gi-I-622G9,"Bovinae Gray, 1821",subfamily
gi-I-446NF,gi-I-63DD9,"Monodelphis umbristriata (Miranda-Ribeiro, 1936)",species
gi-I-63DD9,gi-I-JFQ,"Monodelphis Burnett, 1830",genus
gi-I-5X7W7,gi-I-3FGL,"Callionymus schaapii Bleeker, 1852",species
gi-I-3FGL,gi-I-622JN,Callionymus,genus
gi-I-622JN,gi-I-PC,Callionymidae,family
gi-I-3H5NY,gi-I-4QM8,"Grallaria nuchalis P. L. Sclater, 1860",species
gi-I-4QM8,gi-I-623N8,"Grallaria Vieillot, 1816",genus
gi-I-623N8,gi-I-3RL,"Grallariidae P. L. Sclater & O. Salvin, 1873",family
gi-I-6FBPJ,gi-I-4C27,"Ensifera ensifera (Boissonneau, 1840)",species
gi-I-4C27,gi-I-KGD,"Ensifera R. Lesson, 1843",genus
gi-I-4M5HF,gi-I-6V7H,Potentilla jaegeri (Munz & I. M. Johnst.) Wheeler,species
gi-I-69FCB,gi-I-3JKK,"Catopuma badia (Gray, 1874)",species
gi-I-3JKK,gi-I-JKL,"Catopuma Severtzov, 1858",genus
gi-I-3NGHF,gi-I-524S,"Hylopezus dives (Salvin, 1865)",species
gi-I-524S,gi-I-623N8,"Hylopezus Ridgway, 1909",genus
gi-I-ZK83,gi-I-3W2V,"Crocidura thomensis (Bocage, 1887)",species
gi-I-GR54,gi-I-32YH,"Arizelocichla tephrolaema (G. R. Gray, 1862)",species
gi-I-32YH,gi-I-FFJ,"Arizelocichla Oberholser, 1905",genus
gi-I-3WDHV,gi-I-5H7M,Luetkea pectinata (Pursh) Kuntze,species
gi-I-5H7M,gi-I-BVBB9,Luetkea Bong.,genus
gi-I-ZK6G,gi-I-3W2V,"Crocidura negrina Rabor, 1952",species
