name,parent_name,desc,rank
gi-J-7NHZL,gi-J-7NGXC,"Isognomonidae Woodring, 1925 (1828)",family
gi-J-7NGXC,gi-J-BMGWN,"Pterioidea Gray, 1847 (1820)",superfamily
gi-J-BMGWN,gi-J-7NF5P,"Ostreida Férussac, 1822",order
gi-J-74BTL,gi-J-657T,"Nothura darwinii G. R. Gray, 1867",species
gi-J-657T,gi-J-H9S,"Nothura Wagler, 1827",genus
gi-J-H9S,gi-J-48D,Tinamidae,family
gi-J-48D,gi-J-V2,Tinamiformes,order
gi-J-6CVB4,gi-J-7NWWT,"Diodora cayenensis (Lamarck, 1822)",species
gi-J-7NWWT,gi-J-7NLSS,"Diodora J. E. Gray, 1821",genus
gi-J-7NLSS,gi-J-7NHLM,"Diodorinae Odhner, 1932",subfamily
gi-J-7NHLM,gi-J-B6LQ6,"Fissurellidae J. Fleming, 1822",family
gi-J-B6LQ6,gi-J-B6L6N,"Fissurelloidea J. Fleming, 1822",superfamily
gi-J-B6L6N,gi-J-7NVXQ,"Lepetellida Moskalev, 1971",order
gi-J-7NVXQ,gi-J-BMGTT,"Vetigastropoda Salvini-Plawen, 1980",subclass
gi-J-D9PY,gi-J-62C8C,"Amytornis goyderi (Gould, 1875)",species
gi-J-62C8C,gi-J-624L2,"Amytornis Stejneger, 1885",genus
gi-J-624L2,gi-J-3RL,Maluridae,family
gi-J-4MFF3,gi-J-6VRK,"Prioniturus discurus (Vieillot, 1822)",species
gi-J-6VRK,gi-J-628M9,"Prioniturus Wagler, 1832",genus
gi-J-628M9,gi-J-FBD,Psittacinae,subfamily
gi-J-3D3H3,gi-J-4GPZ,"Eurycea latitans Smith & Potter, 1946",species
gi-J-4GPZ,gi-J-JND,"Eurycea Rafinesque, 1822",genus
gi-J-JND,gi-J-625RT,"Hemidactyliinae Hallowell, 1856",subfamily
gi-J-68X6Q,gi-J-3FYT,"Calothorax lucifer (Swainson, 1827)",species
gi-J-3FYT,gi-J-KGD,"Calothorax G. R. Gray, 1840",genus
gi-J-BS45,gi-J-7NNJZ,"Alicia sansibarensis Carlgren, 1900",species
gi-J-7NNJZ,gi-J-7NFVS,"Alicia Johnson, 1861",genus
gi-J-7NFVS,gi-J-B6LRM,"Aliciidae Duerden, 1895",family
gi-J-B6LRM,gi-J-8475W,"Metridioidea Carlgren, 1893",superfamily
gi-J-4FQ2F,gi-J-6MLZ,"Phaethornis philippii (Bourcier, 1847)",species
gi-J-6MLZ,gi-J-K4V,"Phaethornis Swainson, 1827",genus
gi-J-K4V,gi-J-HHZ,Phaethornithinae,subfamily
gi-J-YNHL,gi-J-62LZ4,"Corvus crassirostris Rüppell, 1836",species
gi-J-62LZ4,gi-J-8L6,"Corvus Linnaeus, 1758",genus
gi-J-6Z39Z,gi-J-7PGV9,"Sinum perspectivum (Say, 1831)",species
gi-J-7PGV9,gi-J-7NY5W,"Sinum Röding, 1798",genus
gi-J-7NY5W,gi-J-7NJY4,"Sininae Woodring, 1928",subfamily
gi-J-7NJY4,gi-J-7NGRM,"Naticidae Guilding, 1834",family
gi-J-7NGRM,gi-J-B6L8B,"Naticoidea Guilding, 1834",superfamily
gi-J-B6L8B,gi-J-9WLSP,"Littorinimorpha A. N. Golikov & Starobogatov, 1975",order
gi-J-9WLSP,gi-J-BMGTT,"Caenogastropoda L. R. Cox, 1960",subclass
gi-J-4KPNJ,gi-J-6TBF,"Podica senegalensis (Vieillot, 1817)",species
gi-J-6TBF,gi-J-624RL,"Podica Lesson, 1831",genus
gi-J-624RL,gi-J-6223K,Heliornithidae,family
gi-J-6223K,gi-J-V2,Gruiformes,order
gi-J-4TPHH,gi-J-7B4R,Rumex alpinus L.,species
gi-J-ZK4B,gi-J-3W2V,"Crocidura fischeri Pagenstecher, 1885",species
gi-J-3ZSM9,gi-J-5P5Z,Mentzelia springeri (Standl.) Tidestr.,species
gi-J-5P5Z,gi-J-628KX,Mentzelia L.,genus
gi-J-628KX,gi-J-C5K,Mentzelioideae (Rchb.) Gilg,subfamily
gi-J-C5K,gi-J-ZT,Loasaceae Juss.,family
gi-J-ZT,gi-J-MG,Cornales,order
gi-J-BNYDG,gi-J-4QZ4G,Quadrella domingensis subsp. grisebachii (Eichler) Iltis & Cornejo,subspecies
gi-J-4QZ4G,gi-J-76BW,Quadrella domingensis (Spreng. ex DC.) Iltis & Cornejo,species
gi-J-76BW,gi-J-7PH,Quadrella J. Presl,genus
gi-J-7PH,gi-J-6228L,Capparaceae Juss.,family
gi-J-YXPL,gi-J-62NHF,"Cotinga maculata (Statius Muller, 1776)",species
gi-J-62NHF,gi-J-JDQ,"Cotinga Brisson, 1760",genus
gi-J-JDQ,gi-J-8MB,Cotinginae,subfamily
gi-J-9Y3NS,gi-J-9XDVV,"Sicyonia laevigata Stimpson, 1871",species
gi-J-9XDVV,gi-J-9XBV8,"Sicyonia H. Milne Edwards, 1830",genus
gi-J-9XBV8,gi-J-BRKNM,"Sicyoniidae Ortmann, 1898",family
gi-J-BRKNM,gi-J-BMJWQ,"Penaeoidea Rafinesque, 1815",superfamily
gi-J-BMJWQ,gi-J-33N,"Dendrobranchiata Spence Bate, 1888",suborder
gi-J-5GH7P,gi-J-VRLZ,Clarkia concinna subsp. concinna,subspecies
gi-J-VRLZ,gi-J-3QHQ,Clarkia concinna (Fisch. & C. A. Mey.) Greene,species
gi-J-3QHQ,gi-J-K22,Clarkia Pursh,genus
gi-J-K22,gi-J-DL8,Onagroideae Beilschm.,subfamily
gi-J-DL8,gi-J-BMGVG,Onagraceae Juss.,family
gi-J-BMGVG,gi-J-MG,Myrtales Juss. ex Bercht. & J. Presl,order
gi-J-6K3CQ,gi-J-634S9,"Funisciurus congicus (Kuhl, 1820)",species
gi-J-634S9,gi-J-L6T,"Funisciurus Trouessart, 1880",genus
gi-J-6HCYF,gi-J-62SW3,"Euplectes nigroventris Cassin, 1848",species
gi-J-7B889,gi-J-7QZ7,"Synallaxis scutata P. L. Sclater, 1859",species
gi-J-7QZ7,gi-J-6245S,"Synallaxis Vieillot, 1818",genus
gi-J-ZJS4,gi-J-3W2C,Crocanthemum greenei (B. L. Rob.) Sorrie,species
gi-J-3W2C,gi-J-89R,Crocanthemum Spach,genus
gi-J-89R,gi-J-B7VXR,Cistaceae Juss.,family
gi-J-B7VXR,gi-J-MG,Malvales Juss. ex Bercht. & J. Presl,order
gi-J-3D37M,gi-J-4GPD,Eurybia chlorolepis (E. S. Burgess) G. L. Nesom,species
gi-J-4GPD,gi-J-J6T,Eurybia (Cass.) Cass.,genus
gi-J-68G5X,gi-J-62F28,"Batrachostomus harterti Sharpe, 1892",species
gi-J-62F28,gi-J-J7P,"Batrachostomus Gould, 1838",genus
gi-J-J7P,gi-J-627G9,Batrachostominae,subfamily
gi-J-627G9,gi-J-VJ,Podargidae,family
gi-J-7R5ZY,gi-J-8NNVV,"Artibeus (Dermanura) watsoni Thomas, 1901",species
gi-J-8NNVV,gi-J-62CJH,"Dermanura Gervais, 1856",subgenus
gi-J-79RNT,gi-J-7CT9,"Saurothera longirostris (Hermann, 1783)",species
gi-J-7CT9,gi-J-K4S,"Saurothera Vieillot, 1816",genus
gi-J-K4S,gi-J-8S7,Phaenicophaeinae,subfamily
gi-J-8S7,gi-J-32K,Cuculidae,family
gi-J-32K,gi-J-V2,Cuculiformes,order
gi-J-7GC5K,gi-J-648TS,"Zaglossus bartoni (Thomas, 1907)",species
gi-J-648TS,gi-J-GW2,"Zaglossus Gill, 1877",genus
gi-J-GW2,gi-J-B6MCF,"Tachyglossidae Gill, 1872",family
gi-J-B6MCF,gi-J-6226Z,"Monotremata Bonaparte, 1837",order
gi-J-6226Z,gi-J-BMGVD,"Prototheria Gill, 1872",subclass
gi-J-BB9B3,gi-J-B8V53,Pteris macilenta A. Rich.,species
gi-J-B8V53,gi-J-BV8QP,Pteris L.,genus
gi-J-BV8QP,gi-J-B8V4Q,Pteridoideae Link,subfamily
gi-J-B8V4Q,gi-J-B8TXB,Pteridaceae E. D. M. Kirchn.,family
gi-J-B8TXB,gi-J-GV,Polypodiales Link,order
gi-J-GV,gi-J-TP,Polypodiopsida,class
gi-J-44KXX,gi-J-5VRJ,Muntingia calabura L.,species
gi-J-5VRJ,gi-J-JXH,Muntingia L.,genus
gi-J-JXH,gi-J-CZ7,Muntingioideae Reveal,subfamily
gi-J-CZ7,gi-J-B7VXR,"Muntingiaceae C. Bayer, M. W. Chase & M. F. Fay",family
gi-J-3D3B3,gi-J-4GPD,Eurybia radulina (A. Gray) G. L. Nesom,species
gi-J-44FWG,gi-J-5VD2,Mosannona maculata Chatrou & Welzenis,species
gi-J-5VD2,gi-J-6FB,Mosannona,genus
gi-J-6FB,gi-J-3HL,Annonaceae,family
gi-J-3HL,gi-J-MG,Magnoliales,order
gi-J-4K2ZR,gi-J-63NRZ,"Plecotus sardus Mucedda, Kiefer, Pidinchedda & Veith, 2002",species
gi-J-63NRZ,gi-J-L5X,"Plecotus E. Geoffroy, 1818",genus
gi-J-L5X,gi-J-628BX,"Plecotini Gray, 1866",tribe
gi-J-628BX,gi-J-HTH,"Vespertilioninae Gray, 1821",subfamily
gi-J-HTH,gi-J-5T9,"Vespertilionidae Gray, 1821",family
gi-J-5T9,gi-J-4FX,"Vespertilionoidea Gray, 1821",superfamily
gi-J-9RZ8,gi-J-NLV,Actaea arizonica (S. Watson) Compton,species
gi-J-NLV,gi-J-K95,Actaea L.,genus
gi-J-6BNQH,gi-J-3X6P,Cubelium concolor (T. F. Forst.) Raf.,species
gi-J-3X6P,gi-J-KHG,Cubelium Raf.,genus
gi-J-776PY,gi-J-6M4W,"Petrogale mareeba Eldredge & Close, 1992",species
gi-J-6M4W,gi-J-628L6,"Petrogale Gray, 1837",genus
gi-J-4S96M,gi-J-78QQ,"Rhinolophus clivosus Cretzschmar, 1826",species
gi-J-78QQ,gi-J-FP2,"Rhinolophus Lacépède, 1799",genus
gi-J-FP2,gi-J-5M3,"Rhinolophidae Gray, 1825",family
gi-J-5M3,gi-J-4FY,"Rhinolophoidea Gray, 1825",superfamily
gi-J-4FY,gi-J-B6L7G,"Yinpterochiroptera Springer, Teeling, Madsen, Stanhope & Jong, 2001",suborder
gi-J-4NTLS,gi-J-6ZLM,"Pseudochromis madagascariensis Gill, 2004",species
gi-J-6ZLM,gi-J-F89,Pseudochromis,genus
gi-J-F89,gi-J-PC,Pseudochromidae,family
gi-J-4G3K2,gi-J-6N8C,"Pheucticus chrysopeplus (Vigors, 1832)",species
gi-J-6N8C,gi-J-7QR,"Pheucticus Reichenbach, 1850",genus
gi-J-7QR,gi-J-3RL,Cardinalidae,family
gi-J-4CBTX,gi-J-6D6F,"Pandion cristatus (Vieillot, 1816)",species
gi-J-6D6F,gi-J-DWJ,"Pandion Savigny, 1809",genus
gi-J-DWJ,gi-J-MB,"Pandionidae Bonaparte, 1854",family
gi-J-4Q7NN,gi-J-74ZB,"Ptilinopus mangoliensis Rothschild, 1898",species
gi-J-74ZB,gi-J-KFV,"Ptilinopus Swainson, 1825",genus
gi-J-B2YCF,gi-J-33LL,Asarum sorriei (Gaddy) Sinn,species
gi-J-33LL,gi-J-J6N,Asarum L.,genus
gi-J-J6N,gi-J-6QB,Asaroideae Burnett,subfamily
gi-J-6QB,gi-J-BMH5J,Aristolochiaceae Juss.,family
gi-J-BMH5J,gi-J-MG,Piperales Bercht. & J. Presl,order
gi-J-36GSY,gi-J-4655,Diplacus tricolor (Hartw. ex Lindl.) G. L. Nesom,species
gi-J-4655,gi-J-625ZW,Diplacus Nutt.,genus
gi-J-625ZW,gi-J-BMGTX,Phrymaceae Schauer,family
gi-J-BN2K2,gi-J-GBMJ,Arctostaphylos glandulosa subsp. crassifolia (Jeps.) P. V. Wells,subspecies
gi-J-GBMJ,gi-J-62CT9,Arctostaphylos glandulosa Eastw.,species
gi-J-62CT9,gi-J-93LSQ,Arctostaphylos Adans.,genus
gi-J-93LSQ,gi-J-623P8,Arbutoideae (Meisn.) Nied.,subfamily
gi-J-323MG,gi-J-3WVF,"Crypturellus brevirostris (Pelzeln, 1863)",species
gi-J-3WVF,gi-J-H9S,"Crypturellus Brabourne & C. Chubb, 1914",genus
gi-J-6BGMF,gi-J-62P2P,"Crithagra reichardi (Reichenow, 1882)",species
gi-J-62P2P,gi-J-6244D,"Crithagra Swainson, 1827",genus
gi-J-5CP8Q,gi-J-89MP,"Xyrias multiserialis (Norman, 1939)",species
gi-J-89MP,gi-J-DMH,Xyrias,genus
gi-J-DMH,gi-J-PJ,Ophichthidae,family
gi-J-PJ,gi-J-BXVWY,Anguilliformes,order
gi-J-47ZGT,gi-J-65MB,"Notropis grandis Domínguez-Domínguez, Pérez-Rodríguez, Escalera-Vázquez & Doadrio, 2009",species
gi-J-65MB,gi-J-6248Q,Notropis,genus
gi-J-6248Q,gi-J-334,Cyprinidae,family
gi-J-334,gi-J-BXVWY,Cypriniformes,order
gi-J-4PJKF,gi-J-63R4V,"Psiloscops flammeolus (Kaup, 1852)",species
gi-J-63R4V,gi-J-KDK,"Psiloscops Coues, 1899",genus
gi-J-KDK,gi-J-GQX,Striginae,subfamily
gi-J-GQX,gi-J-466,Strigidae,family
gi-J-466,gi-J-V2,Strigiformes,order
gi-J-6W353,gi-J-6S5D,"Platysteira albifrons Sharpe, 1873",species
gi-J-6S5D,gi-J-625PX,"Platysteira Jardine & Selby, 1830",genus
gi-J-625PX,gi-J-3RL,"Platysteiridae Mathews, 1922",family
gi-J-4QY73,gi-J-7692,"Pytilia hypogrammica Sharpe, 1870",species
gi-J-7692,gi-J-623Q5,"Pytilia Swainson, 1837",genus
gi-J-623Q5,gi-J-3RL,"Estrildidae Bonaparte, 1850",family
gi-J-5W9R3,gi-J-35FX,"Atticora fasciata (Gmelin, 1789)",species
gi-J-35FX,gi-J-B3Y,"Atticora F. Boie, 1844",genus
gi-J-6P8MM,gi-J-5CC6,"Leopardus tigrinus (Schreber, 1775)",species
gi-J-5CC6,gi-J-JKL,"Leopardus Gray, 1842",genus
gi-J-79859,gi-J-79NY,"Rhynchostruthus percivali Ogilvie-Grant, 1900",species
gi-J-79NY,gi-J-6244D,"Rhynchostruthus P. L. Sclater & Hartlaub, 1881",genus
gi-J-Y9BX,gi-J-3TV9,"Coracina striata (Boddaert, 1783)",species
gi-J-8KQLL,gi-J-8K3VM,"Pampa rufa (R. Lesson, 1840)",species
gi-J-8K3VM,gi-J-KGD,"Pampa Reichenbach, 1854",genus
gi-J-SB7W,gi-J-3KB3,"Centropus sinensis (Stephens, 1815)",species
gi-J-3KB3,gi-J-626TP,"Centropus Illiger, 1811",genus
gi-J-626TP,gi-J-8S7,Centropodinae,subfamily
gi-J-45CZQ,gi-J-5WQ6,"Myrmotherula multostriata P. L. Sclater, 1858",species
gi-J-5WQ6,gi-J-H5C,"Myrmotherula P. L. Sclater, 1858",genus
gi-J-BTW37,gi-J-BST78,Gaudium laevigatum (Gaertn.) Peter G. Wilson,species
gi-J-BST78,gi-J-JY4,Gaudium Peter G. Wilson,genus
gi-J-JY4,gi-J-D48,Myrtoideae Sweet,subfamily
gi-J-D48,gi-J-BMGVG,Myrtaceae Juss.,family
gi-J-48KKN,gi-J-7PB4N,"Octopus chierchiae Jatta, 1889",species
gi-J-7PB4N,gi-J-7NK44,"Octopus Cuvier, 1798",genus
gi-J-7NK44,gi-J-7NGSH,"Octopodidae d'Orbigny, 1840",family
gi-J-7NGSH,gi-J-BMJCG,"Octopodoidea d'Orbigny, 1840",superfamily
gi-J-BMJCG,gi-J-BMGV4,"Incirrata Grimpe, 1916",suborder
gi-J-BMGV4,gi-J-7NVY5,"Octopoda Leach, 1818",order
gi-J-7NVY5,gi-J-7NF54,"Octopodiformes Berthold & Engeser, 1987",superorder
gi-J-7NF54,gi-J-BMGV3,"Coleoidea Bather, 1888",subclass
gi-J-BMGV3,gi-J-M2L,"Cephalopoda Cuvier, 1795",class
gi-J-YNJ2,gi-J-62LZ4,"Corvus leucognaphalus Daudin, 1800",species
gi-J-3S78P,gi-J-62XMP,"Laniocera hypopyrra (Vieillot, 1817)",species
gi-J-62XMP,gi-J-KFM,"Laniocera Lesson, 1841",genus
gi-J-KFM,gi-J-8MB,Tityrinae,subfamily
gi-J-73Q7B,gi-J-63CXX,Monteverdia ilicifolia (Mart. ex Reissek) Biral,species
gi-J-63CXX,gi-J-BV7KZ,Monteverdia A. Rich.,genus
gi-J-BV7KZ,gi-J-622JV,Maytenoideae Biral & Lombardi,subfamily
gi-J-622JV,gi-J-BMH4S,Celastraceae R. Br.,family
gi-J-BMH4S,gi-J-MG,Celastrales Link,order
gi-J-4HR26,gi-J-63MC9,"Picumnus aurifrons Pelzeln, 1870",species
gi-J-63MC9,gi-J-K5V,"Picumnus Temminck, 1825",genus
gi-J-K5V,gi-J-625L8,Picumninae,subfamily
gi-J-7W6RR,gi-J-6B6T,Oxalis macrantha (Trel.) Small,species
gi-J-6B6T,gi-J-DSG,Oxalis L.,genus
gi-J-DSG,gi-J-B7VXT,Oxalidaceae R. Br.,family
gi-J-B7VXT,gi-J-MG,Oxalidales Bercht. & J. Presl,order
gi-J-7V4W9,gi-J-8NPV5,"Gerbillus (Gerbillus) dunni Thomas, 1904",species
gi-J-8NPV5,gi-J-4N64,"Gerbillus Desmarest, 1804",subgenus
gi-J-4N64,gi-J-JLF,"Gerbillus Desmarest, 1804",genus
gi-J-JLF,gi-J-624PH,"Gerbillinae Gray, 1825",subfamily
gi-J-4VZL9,gi-J-6458C,Scrophularia umbrosa Dumort.,species
gi-J-6458C,gi-J-KBD,Scrophularia L.,genus
gi-J-KBD,gi-J-G5R,Scrophularioideae Beilschm.,subfamily
gi-J-G5R,gi-J-BMGTX,Scrophulariaceae Juss.,family
gi-J-5X9ZF,gi-J-3GKQ,"Camptostoma obsoletum (Temminck, 1824)",species
gi-J-3GKQ,gi-J-HMW,"Camptostoma P. L. Sclater, 1857",genus
gi-J-5BDB9,gi-J-86PV,"Vidua regia (Linnaeus, 1766)",species
gi-J-86PV,gi-J-62739,"Vidua Cuvier, 1816",genus
gi-J-62739,gi-J-3RL,Viduidae,family
gi-J-5YD2F,gi-J-3P65,Chorizanthe diffusa Benth.,species
gi-J-3P65,gi-J-93LT4,Chorizanthe R. Br. ex Benth.,genus
gi-J-38624,gi-J-48Y6,"Dymecodon pilirostris True, 1886",species
gi-J-48Y6,gi-J-628GM,"Dymecodon True, 1886",genus
gi-J-628GM,gi-J-62922,"Urotrichini Dobson, 1883",tribe
gi-J-62922,gi-J-GWL,"Talpinae G. Fischer, 1814",subfamily
gi-J-GWL,gi-J-B6L7N,"Talpidae G. Fischer, 1814",family
gi-J-9WT5P,gi-J-9WLFK,"Anax ephippiger (Burmeister, 1839)",species
gi-J-9WLFK,gi-J-9WKQT,"Anax Leach in Brewster, 1815",genus
gi-J-9WKQT,gi-J-WFY,"Aeshnidae Rambur, 1842",family
gi-J-45P3G,gi-J-5XL9,"Napothera brevicaudata (Blyth, 1855)",species
gi-J-5XL9,gi-J-6264V,"Napothera G. R. Gray, 1842",genus
gi-J-6264V,gi-J-3RL,"Pellorneidae Vigors & Delacour, 1946",family
gi-J-GR54,gi-J-32YH,"Arizelocichla tephrolaema (G. R. Gray, 1862)",species
gi-J-32YH,gi-J-FFJ,"Arizelocichla Oberholser, 1905",genus
gi-J-785W8,gi-J-63NFC,Polygonum hickmanii H. R. Hinds & Rand. Morgan,species
gi-J-P9VT,gi-J-62JHW,"Caenolestes convelatus Anthony, 1924",species
gi-J-62JHW,gi-J-7J5,"Caenolestes Thomas, 1895",genus
gi-J-7J5,gi-J-B6L7J,"Caenolestidae Trouessart, 1898",family
gi-J-B6L7J,gi-J-LJ,"Paucituberculata Ameghino, 1894",order
gi-J-YXPH,gi-J-62NHF,"Cotinga amabilis Gould, 1857",species
gi-J-3KRYN,gi-J-4VBS,"Hemiprocne coronata (Tickell, 1833)",species
gi-J-4VBS,gi-J-624RF,"Hemiprocne Nitzsch, 1829",genus
gi-J-624RF,gi-J-Q9,Hemiprocnidae,family
gi-J-45338,gi-J-63CQX,"Myiothlypis coronata (Tschudi, 1844)",species
gi-J-63CQX,gi-J-626BR,"Myiothlypis Cabanis, 1850",genus
gi-J-626BR,gi-J-3RL,Parulidae,family
gi-J-6GTGM,gi-J-633T6,"Erythrura papuana Hartert, 1900",species
gi-J-633T6,gi-J-623Q5,"Erythrura Swainson, 1837",genus
gi-J-45HY3,gi-J-5WY4,"Myzopoda schliemanni Goodman, Rakotondraparany & Kofoky, 2007",species
gi-J-5WY4,gi-J-D4V,"Myzopoda A. Milne-Edwards & A. Grandidier, 1878",genus
gi-J-D4V,gi-J-622NM,"Myzopodidae Thomas, 1904",family
gi-J-4QGX3,gi-J-642V9,"Pulsatrix perspicillata (Latham, 1790)",species
gi-J-642V9,gi-J-KDK,"Pulsatrix Kaup, 1848",genus
gi-J-Q62V,gi-J-3G4T,Calycoseris parryi A. Gray,species
gi-J-3G4T,gi-J-JCD,Calycoseris A. Gray,genus
gi-J-4Q32V,gi-J-64365,"Pteropus melanotus Blyth, 1863",species
gi-J-64365,gi-J-7NM9D,"Pteropus Brisson, 1762",genus
gi-J-7NM9D,gi-J-K8P,"Pteropodini Gray, 1821",tribe
gi-J-K8P,gi-J-FDD,"Pteropodinae Gray, 1821",subfamily
gi-J-FDD,gi-J-4FY,"Pteropodidae Gray, 1821",family
gi-J-452NF,gi-J-5W9F,"Myiarchus antillarum (H. Bryant, 1866)",species
gi-J-5W9F,gi-J-HMW,"Myiarchus Cabanis, 1844",genus
gi-J-6QQ39,gi-J-5HCK,"Luscinia ruficeps (Hartert, 1907)",species
gi-J-5HCK,gi-J-CZN,"Luscinia T. Forster, 1817",genus
gi-J-CZN,gi-J-3RL,"Muscicapidae Fleming, 1822",family
gi-J-3C39W,gi-J-4FJV,"Eudyptes chrysolophus (Brandt, 1837)",species
gi-J-4FJV,gi-J-GHC,"Eudyptes Vieillot, 1816",genus
gi-J-4VY68,gi-J-644X2,"Scotophilus viridis (Peters, 1852)",species
gi-J-644X2,gi-J-8LZ84,"Scotophilus Leach, 1821",genus
gi-J-8LZ84,gi-J-628BX,"Scotophilini Hill & Harrison, 1987",tribe
gi-J-53HTK,gi-J-7QH5,"Suthora nipalensis (Hodgson, 1837)",species
gi-J-7QH5,gi-J-626LT,"Suthora Hodgson, 1837",genus
gi-J-626LT,gi-J-3RL,"Sylviidae Leach, 1820",family
gi-J-4FJXT,gi-J-63N2W,Phacelia parryi Torr.,species
gi-J-63N2W,gi-J-B8V,Phacelia Juss.,genus
gi-J-B8V,gi-J-BMH4M,Hydrophyllaceae R. Br.,family
gi-J-7JRKM,gi-J-6HF4D,Eurybia sibirica subsp. sibirica,subspecies
gi-J-6HF4D,gi-J-4GPD,Eurybia sibirica (L.) G. L. Nesom,species
gi-J-44BF7,gi-J-84QLG,"Montipora spumosa (Lamarck, 1816)",species
gi-J-3DH,gi-J-LG,"Hyracoidea Huxley, 1869",order
gi-J-5VLCP,gi-J-XNB,"Antilophia galeata (Lichtenstein, 1823)",species
gi-J-XNB,gi-J-625NN,"Antilophia Reichenbach, 1850",genus
gi-J-GVGS,gi-J-339V,"Artamus maximus A. B. Meyer, 1874",species
gi-J-339V,gi-J-6R5,"Artamus Vieillot, 1816",genus
gi-J-6R5,gi-J-3RL,"Artamidae Vigors, 1825",family
gi-J-3XJ46,gi-J-5K8G,Mahonia dictyota (Jeps.) Fedde,species
gi-J-5K8G,gi-J-J7X,Mahonia Nutt.,genus
gi-J-J7X,gi-J-76G,Berberidoideae Eaton,subfamily
gi-J-76G,gi-J-B7VXX,Berberidaceae Juss.,family
gi-J-KV7S,gi-J-38FW,"Bassariscus astutus (Lichtenstein, 1830)",species
gi-J-38FW,gi-J-F2C,"Bassariscus Coues, 1887",genus
gi-J-F2C,gi-J-4CT,"Procyonidae Gray, 1825",family
gi-J-8LZ86,gi-J-8NP2N,"Myotis (Myotis) macropus (Gould, 1854)",species
gi-J-8NP2N,gi-J-5WGF,"Myotis Kaup, 1829",subgenus
gi-J-5WGF,gi-J-JXX,"Myotis Kaup, 1829",genus
gi-J-JXX,gi-J-HTH,"Myotinae Tate, 1942",subfamily
gi-J-8K3MX,gi-J-3SD4,"Collocalia uropygialis G. R. Gray, 1866",species
gi-J-3N7GR,gi-J-4ZTC,Hydrolea ovata Nutt. ex Choisy,species
gi-J-4ZTC,gi-J-B8Q,Hydrolea L.,genus
gi-J-B8Q,gi-J-B7VXK,Hydroleaceae R. Br. ex Edwards,family
gi-J-X8KT,gi-J-3SK8,"Colotis eucharis (Fabricius, 1775)",species
gi-J-3SK8,gi-J-625MK,Colotis,genus
gi-J-6B96P,gi-J-62NSD,"Cossypha dichroa (Gmelin, 1789)",species
gi-J-62NSD,gi-J-CZN,"Cossypha Vigors, 1825",genus
gi-J-6PHNZ,gi-J-5DB9,"Leptoptilos javanicus (Horsfield, 1821)",species
gi-J-5DB9,gi-J-88T,"Leptoptilos Lesson, 1831",genus
gi-J-88T,gi-J-Y9,"Ciconiidae Sundevall, 1836",family
gi-J-Y9,gi-J-V2,Ciconiiformes,order
gi-J-3BKGY,gi-J-633F5,"Estrilda ochrogaster Salvadori, 1897",species
gi-J-633F5,gi-J-623Q5,"Estrilda Swainson, 1827",genus
gi-J-64GF4,gi-J-M9T,"Acanthomyops interjectus (Mayr, 1866)",species
gi-J-M9T,gi-J-KXL,"Acanthomyops Mayr, 1862",genus
gi-J-KXL,gi-J-JKW,Lasiini,tribe
gi-J-JKW,gi-J-623T5,Formicinae,subfamily
gi-J-623T5,gi-J-VP,Formicidae,family
gi-J-VP,gi-J-HYM,Vespoidea,superfamily
gi-J-HYM,gi-J-H6,Hymenoptera,order
gi-J-8Q8,gi-J-W3,"Cryptobranchidae Fitzinger, 1826",family
gi-J-32LTF,gi-J-3XKC,Cuscuta japonica Choisy,species
gi-J-3XKC,gi-J-JD7,Cuscuta L.,genus
gi-J-4DMC4,gi-J-63LH9,Parietaria officinalis L.,species
gi-J-63LH9,gi-J-KGY,Parietaria L.,genus
gi-J-KGY,gi-J-HQS,Urticoideae Arn.,subfamily
gi-J-HQS,gi-J-BMGVT,Urticaceae Juss.,family
gi-J-9327Z,gi-J-4D6C,Epilobium nivium Brandegee,species
gi-J-4D6C,gi-J-K22,Epilobium L.,genus
gi-J-G65J,gi-J-ZRV,"Aratinga erythrogenys (Lesson, 1844)",species
gi-J-ZRV,gi-J-628M9,"Aratinga Spix, 1824",genus
gi-J-4VY9Y,gi-J-63T95,"Scotorepens orion (Troughton, 1937)",species
gi-J-63T95,gi-J-KTJ,"Scotorepens Troughton, 1943",genus
gi-J-KTJ,gi-J-628BX,"Eptesicini Volleth & Heller, 1994",tribe
gi-J-323B7,gi-J-62Q9W,"Cryptotis equatoris (Thomas, 1912)",species
gi-J-62Q9W,gi-J-KMY,"Cryptotis Pomel, 1848",genus
gi-J-7FQSS,gi-J-86JS,Vesper multinervatus (J. M. Coult. & Rose) R. L. Hartm. & G. L. Nesom,species
gi-J-86JS,gi-J-J5W,Vesper R. L. Hartm. & G. L. Nesom,genus
gi-J-J5W,gi-J-6KC,Apioideae (Drude) Thorne ex Royen,subfamily
gi-J-6KC,gi-J-BMH4H,Apiaceae Lindl.,family
gi-J-BMH4H,gi-J-MG,Apiales Nakai,order
gi-J-854SL,gi-J-84TK4,"Scyllarides haanii (De Haan, 1841)",species
gi-J-84TK4,gi-J-84KXS,"Scyllarides Gill, 1898",genus
gi-J-84KXS,gi-J-84KRS,"Arctidinae Holthuis, 1985",subfamily
gi-J-84KRS,gi-J-857XK,"Scyllaridae Latreille, 1825",family
gi-J-857XK,gi-J-7NFJ8,"Achelata Scholtz & Richter, 1995",infraorder
