name,parent_name,desc,rank
gi-L-78P2,gi-L-623VH,Rhinoclemmys,genus
gi-L-623VH,gi-L-87BWY,Geoemydidae,family
gi-L-87BWY,gi-L-87BW5,Testudinoidea,superfamily
gi-L-87BW5,gi-L-BXVZV,Cryptodira,suborder
gi-L-BXVZV,gi-L-9CK8W,Testudines,order
gi-L-6PTLV,gi-L-5DSW,"Leucochloris albicollis (Vieillot, 1818)",species
gi-L-5DSW,gi-L-KGD,"Leucochloris Reichenbach, 1854",genus
gi-L-KGD,gi-L-HHZ,Trochilinae,subfamily
gi-L-HHZ,gi-L-Q9,Trochilidae,family
gi-L-Q9,gi-L-V2,Apodiformes,order
gi-L-3HLZN,gi-L-4RJY,"Gulo gulo (Linnaeus, 1758)",species
gi-L-4RJY,gi-L-JMN,"Gulo Pallas, 1780",genus
gi-L-JMN,gi-L-CZT,"Guloninae Gray, 1825",subfamily
gi-L-6LBGW,gi-L-6363J,"Hapalemur meridionalis Warter, Randrianasolo, Dutrillaux & Rumpler, 1987",species
gi-L-6363J,gi-L-624XW,"Hapalemur I. Geoffroy Saint-Hilaire, 1851",genus
gi-L-624XW,gi-L-622ZR,"Lemuridae Gray, 1821",family
gi-L-622ZR,gi-L-93MP8,"Lemuroidea Gray, 1821",superfamily
gi-L-93MP8,gi-L-4FM,"Lemuriformes Gray, 1821",infraorder
gi-L-6VFNZ,gi-L-6PRN,"Phylloscopus chloronotus (J. E. Gray & G. R. Gray, 1847)",species
gi-L-7VV7Y,gi-L-8NNZS,"Microtus (Microtus) qazvinensis Golenishchev, 2003",species
gi-L-8NNZS,gi-L-5SL9,"Microtus Schrank, 1798",subgenus
gi-L-5SL9,gi-L-B6MFZ,"Microtus Schrank, 1798",genus
gi-L-B6MFZ,gi-L-8P5,"Arvicolinae Gray, 1821",subfamily
gi-L-49YT,gi-L-JCZ,"Ectopistes Swainson, 1827",genus
gi-L-JCZ,gi-L-8GD,Columbinae,subfamily
gi-L-45KXL,gi-L-5X59,"Naja nigricincta Bogert, 1940",species
gi-L-5X59,gi-L-9LQ,Naja,genus
gi-L-9LQ,gi-L-8H73Q,Elapidae,family
gi-L-8H73Q,gi-L-BXVXG,Elapoidea,superfamily
gi-L-55RRT,gi-L-64763,Tetrapteron palmeri (S. Watson) W. L. Wagner & Hoch,species
gi-L-64763,gi-L-K22,Tetrapteron (Munz) W. L. Wagner & Hoch,genus
gi-L-7JC7P,gi-L-G7HG,Arceuthobium campylopodum subsp. microcarpum (Engelm.) Nickrent,subspecies
gi-L-G7HG,gi-L-ZVH,Arceuthobium campylopodum A. Gray,species
gi-L-ZVH,gi-L-626RG,Arceuthobium M. Bieb.,genus
gi-L-626RG,gi-L-B7VXZ,Viscaceae Batsch,family
gi-L-B7VXZ,gi-L-MG,Santalales R. Br. ex Bercht. & J. Presl,order
gi-L-6KNZK,gi-L-7P42C,"Godiva quadricolor (Barnard, 1927)",species
gi-L-7P42C,gi-L-7NJX2,"Godiva Macnae, 1954",genus
gi-L-7NJX2,gi-L-7NGFW,"Myrrhinidae Bergh, 1905",family
gi-L-7NGFW,gi-L-7NVZF,"Aeolidioidea Gray, 1827",superfamily
gi-L-7NVZF,gi-L-B6L8H,Cladobranchia,suborder
gi-L-B6L8H,gi-L-7NVY3,"Nudibranchia Cuvier, 1817",order
gi-L-7NVY3,gi-L-7VBDQ,"Nudipleura Wägele & Willan, 2000",superorder
gi-L-7VBDQ,gi-L-7NF59,Ringipleura,subterclass
gi-L-7NF59,gi-L-7NVXJ,Euthyneura,infraclass
gi-L-7NVXJ,gi-L-BMGTT,"Heterobranchia Burmeister, 1837",subclass
gi-L-7W24Z,gi-L-8NT8Y,"Neotoma (Neotoma) goldmani Merriam, 1903",species
gi-L-3Z72Q,gi-L-5NDF,"Melanerpes radiolatus (Wagler, 1827)",species
gi-L-5NDF,gi-L-K5T,"Melanerpes Swainson, 1832",genus
gi-L-4Y3W6,gi-L-63SD9,Solanum pumilum Dunal,species
gi-L-63SD9,gi-L-628NX,Solanum L.,genus
gi-L-628NX,gi-L-626XM,Solanoideae Burnett,subfamily
gi-L-7G3RQ,gi-L-86VM,Viola striata Aiton,species
gi-L-86VM,gi-L-KHG,Viola L.,genus
gi-L-KHG,gi-L-6272Z,Violoideae Beilschm.,subfamily
gi-L-6272Z,gi-L-MLP,Violaceae Batsch,family
gi-L-MLP,gi-L-MG,Malpighiales,order
gi-L-6H6DT,gi-L-4F2P,Eucalyptus pulverulenta Sims,species
gi-L-4F2P,gi-L-JY4,Eucalyptus L'Hér.,genus
gi-L-JY4,gi-L-D48,Myrtoideae Sweet,subfamily
gi-L-D48,gi-L-BMGVG,Myrtaceae Juss.,family
gi-L-6TBCV,gi-L-63H2R,"Osteopilus septentrionalis (Duméril & Bibron, 1841)",species
gi-L-63H2R,gi-L-628K9,"Osteopilus Fitzinger, 1843",genus
gi-L-628K9,gi-L-B9H,"Lophyohylinae Miranda-Ribeiro, 1926",subfamily
gi-L-B9H,gi-L-PW,"Hylidae Rafinesque, 1815",family
gi-L-FB4K,gi-L-Y9K,"Aphanius almiriensis Kottelat, Barbieri & Stoumboudi, 2007",species
gi-L-48Y8Q,gi-L-63FVB,Oenothera suffrutescens (Ser.) W. L. Wagner & Hoch,species
gi-L-63FVB,gi-L-K22,Oenothera L.,genus
gi-L-3QWPM,gi-L-572G,Justicia longii Hilsenb.,species
gi-L-572G,gi-L-93LSN,Justicia L.,genus
gi-L-6PBSB,gi-L-62X8H,"Lepilemur milanoii Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al., 2006",species
gi-L-62X8H,gi-L-BWW,"Lepilemur I. Geoffroy Saint-Hilaire, 1851",genus
gi-L-BWW,gi-L-622ZR,"Lepilemuridae Gray, 1870",family
gi-L-PYKZ,gi-L-3FV9,"Calomys callidus (Thomas, 1916)",species
gi-L-3FV9,gi-L-93N26,"Calomys Waterhouse, 1837",genus
gi-L-6SSPZ,gi-L-63HG7,"Oreocharis arfaki (A. B. Meyer, 1875)",species
gi-L-63HG7,gi-L-DZB,"Oreocharis Salvadori, 1876",genus
gi-L-DZB,gi-L-3RL,"Paramythiidae P. L. Sclater, 1893",family
gi-L-3V6TB,gi-L-5F4K,"Liomys salvini (Thomas, 1893)",species
gi-L-5F4K,gi-L-JNX,"Liomys Merriam, 1902",genus
gi-L-73VP8,gi-L-5ZZP,"Neomixis tenella (Hartlaub, 1866)",species
gi-L-5ZZP,gi-L-89S,"Neomixis Sharpe, 1881",genus
gi-L-89S,gi-L-3RL,"Cisticolidae Sundevall, 1872",family
gi-L-3VKZ3,gi-L-5FNB,Lithophragma campanulatum Howell,species
gi-L-5FNB,gi-L-6278B,Lithophragma (Nutt.) Torr. & A. Gray,genus
gi-L-6YX8Y,gi-L-7KBZ,"Spermophilus citellus (Linnaeus, 1766)",species
gi-L-7KBZ,gi-L-93N4J,"Spermophilus F. Cuvier, 1825",genus
gi-L-93N4J,gi-L-KHX,"Marmotini Pocock, 1923",tribe
gi-L-KHX,gi-L-G48,"Xerinae Osborn, 1910",subfamily
gi-L-35PFN,gi-L-62QZY,"Dichrozona cincta (Pelzeln, 1868)",species
gi-L-62QZY,gi-L-H5C,"Dichrozona Ridgway, 1888",genus
gi-L-BNCCJ,gi-L-36PMZ,"Dipodomys nitratoides nitratoides Merriam, 1894",subspecies
gi-L-36PMZ,gi-L-46G4,"Dipodomys nitratoides Merriam, 1894",species
gi-L-46G4,gi-L-628JD,"Dipodomys Gray, 1841",genus
gi-L-628JD,gi-L-6255W,"Dipodomyinae Gervais, 1853",subfamily
gi-L-6JGJV,gi-L-4KS4,"Formica obscuripes Forel, 1886",species
gi-L-4KS4,gi-L-628CL,"Formica Linnaeus, 1758",genus
gi-L-628CL,gi-L-JKW,Formicini,tribe
gi-L-7DLH3,gi-L-8526,"Upucerthia andaecola Orbigny & Lafresnaye, 1838",species
gi-L-8526,gi-L-6245S,"Upucerthia I. Geoffroy Saint-Hilaire, 1832",genus
gi-L-JLSQ,gi-L-35CY,Atriplex watsonii A. Nelson ex Abrams,species
gi-L-35CY,gi-L-93LSZ,Atriplex L.,genus
gi-L-3766Q,gi-L-47JH,"Dolichopteryx parini Kobyliansky & Fedorov, 2001",species
gi-L-47JH,gi-L-DNX,Dolichopteryx,genus
gi-L-DNX,gi-L-3QF,Opisthoproctidae,family
gi-L-3QF,gi-L-BXVWY,Osmeriformes,order
gi-L-BNKPB,gi-L-3RXR6,"Lagopus lagopus scotica (Latham, 1787)",subspecies
gi-L-3RXR6,gi-L-63836,"Lagopus lagopus (Linnaeus, 1758)",species
gi-L-63836,gi-L-625WG,"Lagopus Brisson, 1760",genus
gi-L-625WG,gi-L-38Z,Phasianidae,family
gi-L-4MDWX,gi-L-6VPV,"Prinia socialis Sykes, 1832",species
gi-L-6VPV,gi-L-89S,"Prinia Horsfield, 1821",genus
gi-L-6D635,gi-L-44WN,"Dicrostonyx richardsoni Merriam, 1900",species
gi-L-44WN,gi-L-B6MFZ,"Dicrostonyx Gloger, 1841",genus
gi-L-4KQB3,gi-L-6TCD,"Podoces panderi Fischer von Waldheim, 1821",species
gi-L-6TCD,gi-L-8L6,"Podoces Fischer von Waldheim, 1821",genus
gi-L-JZGY,gi-L-36M6,"Automolus rufipileatus (Pelzeln, 1859)",species
gi-L-36M6,gi-L-6245S,"Automolus Reichenbach, 1853",genus
gi-L-537Z4,gi-L-6462M,"Sturnia erythropygia Blyth, 1846",species
gi-L-6462M,gi-L-GRP,"Sturnia Lesson, 1837",genus
gi-L-5YWSQ,gi-L-3Q8C,"Cissa thalassina (Temminck, 1826)",species
gi-L-3Q8C,gi-L-8L6,"Cissa F. Boie, 1826",genus
gi-L-3HBLQ,gi-L-4QXP,Gratiola quartermaniae D. Estes,species
gi-L-4QXP,gi-L-7NLS8,Gratiola L.,genus
gi-L-7NLS8,gi-L-6262K,Gratioloideae (Benth.) Luerss.,subfamily
gi-L-6PX28,gi-L-9WKNC,"Libellula quadrimaculata Linnaeus, 1758",species
gi-L-9WKNC,gi-L-9WKKB,"Libellula Linnaeus, 1758",genus
gi-L-9WKKB,gi-L-WFY,"Libellulidae Leach, 1815",family
gi-L-WFY,gi-L-B6LCL,"Anisoptera Selys, 1854",suborder
gi-L-6FTYW,gi-L-4D7Z,"Epinecrophylla gutturalis (P. L. Sclater & Salvin, 1881)",species
gi-L-4D7Z,gi-L-H5C,"Epinecrophylla M. L. Isler & Brumfield, 2006",genus
gi-L-3ZVQL,gi-L-5PDP,"Meroles ctenodactylus (Smith, 1838)",species
gi-L-5PDP,gi-L-6258X,Meroles,genus
gi-L-6258X,gi-L-8SF9P,Lacertidae,family
gi-L-8SF9P,gi-L-BXVXG,Lacertoidea,superfamily
gi-L-6M28Y,gi-L-637CC,"Henicorhina leucoptera Fitzpatrick, Terborgh & Willard, 1977",species
gi-L-637CC,gi-L-626S2,"Henicorhina P. L. Sclater & Salvin, 1868",genus
gi-L-ZJS4,gi-L-3W2C,Crocanthemum greenei (B. L. Rob.) Sorrie,species
gi-L-3W2C,gi-L-89R,Crocanthemum Spach,genus
gi-L-89R,gi-L-B7VXR,Cistaceae Juss.,family
gi-L-B7VXR,gi-L-MG,Malvales Juss. ex Bercht. & J. Presl,order
gi-L-4DJ3R,gi-L-6HGD,"Paraxerus poensis (A. Smith, 1830)",species
gi-L-6HGD,gi-L-L6T,"Paraxerus Forsyth Major, 1893",genus
gi-L-L6T,gi-L-KHX,"Protoxerini Moore, 1959",tribe
gi-L-45P3L,gi-L-5XL9,"Napothera macrodactyla (Strickland, 1844)",species
gi-L-5XL9,gi-L-6264V,"Napothera G. R. Gray, 1842",genus
gi-L-56N79,gi-L-7WDT,"Thryophilus sinaloa S. F. Baird, 1864",species
gi-L-7WDT,gi-L-626S2,"Thryophilus S. F. Baird, 1864",genus
gi-L-6QR9T,gi-L-5HR8,"Lynx lynx (Linnaeus, 1758)",species
gi-L-6DGR,gi-L-L4C,"Papio Erxleben, 1777",genus
gi-L-L4C,gi-L-JB3,Papionini,tribe
gi-L-JB3,gi-L-7X9,"Cercopithecinae Gray, 1821",subfamily
gi-L-67GV2,gi-L-XH8,"Anthracothorax viridis (Audebert & Vieillot, 1801)",species
gi-L-XH8,gi-L-KGD,"Anthracothorax F. Boie, 1831",genus
gi-L-799QQ,gi-L-63RK3,Rudbeckia graminifolia (Torr. & A. Gray) C. L. Boynton & Beadle,species
gi-L-63RK3,gi-L-J6T,Rudbeckia L.,genus
gi-L-7T6PS,gi-L-7PH3S,"Somatogyrus georgianus B. Walker, 1904",species
gi-L-7PH3S,gi-L-7NXS9,"Somatogyrus Gill, 1863",genus
gi-L-7NXS9,gi-L-7NJHQ,"Lithoglyphinae Tryon, 1866",subfamily
gi-L-7NJHQ,gi-L-B6LTM,"Lithoglyphidae Tryon, 1866",family
gi-L-B6LTM,gi-L-B6L8B,"Truncatelloidea Gray, 1840",superfamily
gi-L-B6L8B,gi-L-9WLSP,"Littorinimorpha A. N. Golikov & Starobogatov, 1975",order
gi-L-8Z9N,gi-L-84L3L,"Acanthophyllia deshayesiana (Michelin, 1850)",species
gi-L-84L3L,gi-L-84KJ6,"Acanthophyllia Wells, 1937",genus
gi-L-3823B,gi-L-48NT,Duguetia schulzii Jans.-Jac.,species
gi-L-48NT,gi-L-6FB,Duguetia,genus
gi-L-6FB,gi-L-3HL,Annonaceae,family
gi-L-3HL,gi-L-MG,Magnoliales,order
gi-L-KZRJ,gi-L-62F28,"Batrachostomus septimus Tweeddale, 1877",species
gi-L-62F28,gi-L-J7P,"Batrachostomus Gould, 1838",genus
gi-L-J7P,gi-L-627G9,Batrachostominae,subfamily
gi-L-627G9,gi-L-VJ,Podargidae,family
gi-L-VJ,gi-L-V2,Caprimulgiformes,order
gi-L-SQZM,gi-L-3KYP,"Cercartetus lepidus (Thomas, 1888)",species
gi-L-3KYP,gi-L-7GS,"Cercartetus Gloger, 1841",genus
gi-L-7GS,gi-L-5H8,"Burramyidae Broom, 1898",family
gi-L-5H8,gi-L-622WY,"Phalangeroidea Thomas, 1888",superfamily
gi-L-622WY,gi-L-35B,"Phalangeriformes Szalay in Archer (ed.), 1982",suborder
gi-L-47FFW,gi-L-647P,"Ningaui timealeyi Archer, 1975",species
gi-L-647P,gi-L-L8L,"Ningaui Archer, 1975",genus
gi-L-5XRQQ,gi-L-3N6D,"Chimarrogale sumatrana (Thomas, 1921)",species
gi-L-3N6D,gi-L-L27,"Chimarrogale Anderson, 1877",genus
gi-L-L27,gi-L-KCG,"Nectogalini Anderson, 1879",tribe
gi-L-93VJ,gi-L-627QR,"Accipiter melanochlamys (Salvadori, 1876)",species
gi-L-627QR,gi-L-5W6,"Accipiter Brisson, 1760",genus
gi-L-4VSX7,gi-L-84TJ8,"Scolymia cubensis (Milne Edwards & Haime, 1848)",species
gi-L-84TJ8,gi-L-85GLN,"Scolymia Haime, 1852",genus
gi-L-85GLN,gi-L-84K7Q,"Mussinae Ortmann, 1890",subfamily
gi-L-84K7Q,gi-L-BX37Y,"Faviidae Milne Edwards & Haime, 1857",family
gi-L-6BBCW,gi-L-3VBV,Crataegus chrysocarpa Ashe,species
gi-L-3BKGY,gi-L-633F5,"Estrilda ochrogaster Salvadori, 1897",species
gi-L-633F5,gi-L-623Q5,"Estrilda Swainson, 1827",genus
gi-L-4BCJD,gi-L-6B8C,"Oxybasis chenopodioides (L.) S. Fuentes, Uotila & Borsch",species
gi-L-8VDT5,gi-L-8VL8L,"Rhabdotorrhinus leucocephalus (Vieillot, 1816)",species
gi-L-8VL8L,gi-L-7FH,"Rhabdotorrhinus A. B. Meyer & Wiglesworth, 1898",genus
gi-L-7FH,gi-L-6229W,Bucerotidae,family
gi-L-6229W,gi-L-V2,Bucerotiformes,order
gi-L-3XL3F,gi-L-5KDY,Malacothrix floccifera (DC.) S. F. Blake,species
gi-L-5KDY,gi-L-JCD,Malacothrix DC.,genus
gi-L-JCD,gi-L-622TP,Cichorioideae (Juss.) Chev.,subfamily
gi-L-BP95Y,gi-L-5YWRY,Cirsium scariosum var. citrinum (Petr.) D. J. Keil,variety
gi-L-5YWRY,gi-L-3Q7P,Cirsium scariosum Nutt.,species
gi-L-3Q7P,gi-L-B3HBG,Cirsium Mill.,genus
gi-L-B3HBG,gi-L-622TP,Carduoideae Cass. ex Sweet,subfamily
gi-L-42WJ6,gi-L-5RTS,"Microgale dobsoni Thomas, 1884",species
gi-L-5RTS,gi-L-K2M,"Microgale Thomas, 1882",genus
gi-L-K2M,gi-L-GZG,"Oryzorictinae Dobson, 1882",subfamily
gi-L-GZG,gi-L-4FQ,"Tenrecidae Gray, 1821",family
gi-L-4FQ,gi-L-B6L6K,"Tenrecomorpha Butler, 1972",suborder
gi-L-B6L6K,gi-L-LG,"Afrosoricida Stanhope, 1998",order
gi-L-T9KY,gi-L-3LGD,Chaenomeles speciosa (Sweet) Nakai,species
gi-L-3LGD,gi-L-BVBB9,Chaenomeles Lindl.,genus
gi-L-48XYP,gi-L-63FVB,Oenothera linifolia Nutt.,species
gi-L-48NR,gi-L-JH3,"Dugong Lacépède, 1799",genus
gi-L-JH3,gi-L-9HP,"Dugonginae Gray, 1821",subfamily
gi-L-9HP,gi-L-B6L7M,"Dugongidae Gray, 1821",family
gi-L-B6L7M,gi-L-LG,"Sirenia Illiger, 1811",order
gi-L-6GP4F,gi-L-633LL,Erigeron flagellaris A. Gray,species
gi-L-MNZR,gi-L-3BVP,"Bothrops pauloensis Amaral, 1925",species
gi-L-3BVP,gi-L-87CGB,Bothrops,genus
gi-L-87CGB,gi-L-6273B,Crotalinae,subfamily
gi-L-6273B,gi-L-BXVXG,Viperidae,family
gi-L-3H5CX,gi-L-4QKP,"Gracula religiosa Linnaeus, 1758",species
gi-L-4QKP,gi-L-GRP,"Gracula Linnaeus, 1758",genus
gi-L-6F32F,gi-L-632FX,"Eleoscytalopus psychopompus (Teixeira & Carnevalli, 1989)",species
gi-L-632FX,gi-L-FNY,"Eleoscytalopus G. N. Mauricio, Mata, Bornschein, C. D. Cadena, H. Alvarenga & Bonatto, 2008",genus
gi-L-FNY,gi-L-3RL,"Rhinocryptidae Wetmore, 1930",family
gi-L-BP58B,gi-L-7X2ST,"Thomomys mazama yelmensis Merriam, 1899",subspecies
gi-L-7X2ST,gi-L-8P24D,"Thomomys (Thomomys) mazama Merriam, 1897",species
gi-L-8P24D,gi-L-7W5J,"Thomomys Wied-Neuwied, 1839",subgenus
gi-L-7W5J,gi-L-6247K,"Thomomys Wied-Neuwied, 1839",genus
gi-L-6247K,gi-L-4CW,"Geomyidae Bonaparte, 1845",family
gi-L-4KH9F,gi-L-6T2Q,"Ploceus spekei (Heuglin, 1861)",species
gi-L-6T2Q,gi-L-627GF,"Ploceus Cuvier, 1816",genus
gi-L-3NFKB,gi-L-522Z,"Hyliota flavigaster Swainson, 1837",species
gi-L-522Z,gi-L-B9J,"Hyliota Swainson, 1837",genus
gi-L-B9J,gi-L-3RL,Hyliotidae,family
gi-L-59PNC,gi-L-647VS,"Turdus tephronotus Cabanis, 1878",species
gi-L-4SHDH,gi-L-796J,Rhodomyrtus tomentosa (Aiton) Hassk.,species
gi-L-796J,gi-L-JY4,Rhodomyrtus (DC.) Rchb.,genus
gi-L-697VZ,gi-L-3FGN,"Calliophis bibroni (Jan, 1858)",species
gi-L-3FGN,gi-L-9LQ,Calliophis,genus
gi-L-9G6J7,gi-L-84VJ5,"Turbinaria crater (Pallas, 1766)",species
gi-L-84VJ5,gi-L-84K53,"Turbinaria Oken, 1815",genus
gi-L-84K53,gi-L-BX37X,"Dendrophylliidae Gray, 1847",family
gi-L-BX37X,gi-L-B8V7V,"Refertina Okubo, 2016",suborder
gi-L-6JBX9,gi-L-4KLD,"Fluviphylax palikur Costa & Le Bail, 1999",species
gi-L-4KLD,gi-L-627H6,Fluviphylax,genus
gi-L-627H6,gi-L-335,Poeciliidae,family
gi-L-TLG4,gi-L-3M2N,"Chamaeza ruficauda Cabanis & Heine, 1859",species
gi-L-3M2N,gi-L-623ST,"Chamaeza Vigors, 1825",genus
gi-L-623ST,gi-L-3RL,"Formicariidae G. R. Gray, 1840",family
gi-L-3QFV7,gi-L-62W65,"Ixobrychus eurhythmus (Swinhoe, 1873)",species
gi-L-62W65,gi-L-626RZ,"Ixobrychus Billberg, 1828",genus
gi-L-6RSBN,gi-L-5W2G,"Mycerobas affinis (Blyth, 1855)",species
gi-L-5W2G,gi-L-6244D,"Mycerobas Cabanis, 1847",genus
gi-L-9GRTD,gi-L-9GMKG,"Periclimenes yucatanicus (Ives, 1891)",species
gi-L-9GMKG,gi-L-9GL97,"Periclimenes O. G. Costa, 1844",genus
gi-L-9GL97,gi-L-B6NJC,"Palaemonidae Rafinesque, 1815",family
gi-L-B6NJC,gi-L-BMJWT,"Palaemonoidea Rafinesque, 1815",superfamily
gi-L-BMJWT,gi-L-7NFJ8,"Caridea Dana, 1852",infraorder
gi-L-42PTM,gi-L-5RB4,"Micoureus phaeus (Thomas, 1899)",species
gi-L-5RB4,gi-L-JFQ,"Micoureus Lesson, 1842",genus
gi-L-JFQ,gi-L-98X,"Didelphinae Gray, 1821",subfamily
gi-L-98X,gi-L-BMGVZ,"Didelphidae Gray, 1821",family
gi-L-BMGVZ,gi-L-LJ,"Didelphimorphia Gill, 1872",order
gi-L-3ZJ6B,gi-L-5NRB,"Meliphaga aruensis (Sharpe, 1884)",species
gi-L-5NRB,gi-L-CKJ,"Meliphaga Lewin, 1808",genus
gi-L-CKJ,gi-L-3RL,Meliphagidae,family
gi-L-446MX,gi-L-63DD9,"Monodelphis adusta (Thomas, 1897)",species
gi-L-63DD9,gi-L-JFQ,"Monodelphis Burnett, 1830",genus
gi-L-45STB,gi-L-5XS5,"Nasua nasua (Linnaeus, 1766)",species
gi-L-44KXN,gi-L-5VRH,"Muntiacus muntjak (Zimmermann, 1780)",species
gi-L-5VRH,gi-L-JB6,"Muntiacus Rafinesque, 1815",genus
gi-L-JB6,gi-L-7XR,"Cervinae Goldfuss, 1820",subfamily
gi-L-7XR,gi-L-B6L7D,"Cervidae Goldfuss, 1820",family
gi-L-BRK32,gi-L-5TGDC,Senega ramosa (Elliott) J. F. B. Pastore & J. R. Abbott,species
gi-L-5TGDC,gi-L-627KC,Senega Spach,genus
gi-L-627KC,gi-L-383,Polygalaceae Hoffmanns. & Link,family
gi-L-383,gi-L-MG,Fabales Bromhead,order
gi-L-ZK89,gi-L-3W2V,"Crocidura virgata Sanderson, 1940",species
gi-L-3W2V,gi-L-626TY,"Crocidura Wagler, 1832",genus
gi-L-4X6ML,gi-L-7GL3,Sibthorpia europaea L.,species
gi-L-7GL3,gi-L-7NLQD,Sibthorpia L.,genus
gi-L-3Z893,gi-L-62Z53,"Melanocharis striativentris Salvadori, 1895",species
gi-L-62Z53,gi-L-CJS,"Melanocharis P. L. Sclater, 1858",genus
gi-L-CJS,gi-L-3RL,"Melanocharitidae Sibley & Ahlquist, 1985",family
gi-L-7B9DV,gi-L-7R4P,"Synchiropus grandoculis Fricke, 2000",species
gi-L-7R4P,gi-L-622JN,Synchiropus,genus
gi-L-622JN,gi-L-PC,Callionymidae,family
gi-L-6M8CC,gi-L-6376D,"Hirundo smithii Leach & K. D. Koenig, 1818",species
gi-L-6376D,gi-L-B3Y,"Hirundo Linnaeus, 1758",genus
gi-L-B3Y,gi-L-3RL,"Hirundinidae Rafinesque, 1815",family
gi-L-48XYB,gi-L-63FVB,Oenothera lavandulifolia Torr. & A. Gray,species
gi-L-34PW4,gi-L-42YV,"Dendrocopos darjellensis (Blyth, 1845)",species
gi-L-42YV,gi-L-K5T,"Dendrocopos Koch, 1816",genus
gi-L-6F4PF,gi-L-634D3,Ellisia nyctelea (L.) L.,species
gi-L-634D3,gi-L-B8V,Ellisia L.,genus
gi-L-B8V,gi-L-BMH4M,Hydrophyllaceae R. Br.,family
gi-L-BMH4M,gi-L-MG,Boraginales Juss. ex Bercht. & J. Presl,order
gi-L-VTF,gi-L-8Q8,"Andrias Tschudi, 1837",genus
gi-L-8Q8,gi-L-W3,"Cryptobranchidae Fitzinger, 1826",family
gi-L-W3,gi-L-PH,Caudata,order
gi-L-627G3,gi-L-X3,"Pluvianellidae Reichenbach, 1848",family
gi-L-X3,gi-L-V2,Charadriiformes,order
gi-L-3W28F,gi-L-5GHH,"Lophiomys imhausi Milne-Edwards, 1867",species
gi-L-5GHH,gi-L-628K7,"Lophiomys Milne-Edwards, 1867",genus
gi-L-628K7,gi-L-8P5,"Lophiomyinae Milne-Edwards, 1867",subfamily
gi-L-4H7XB,gi-L-6PPG,"Phyllomyias reiseri Hellmayr, 1905",species
gi-L-4HR2W,gi-L-63MC9,"Picumnus steindachneri Taczanowski, 1882",species
gi-L-63MC9,gi-L-K5V,"Picumnus Temminck, 1825",genus
gi-L-RYP6,gi-L-62KF2,Ceanothus arboreus Greene,species
gi-L-62KF2,gi-L-FN6,Ceanothus L.,genus
gi-L-GT36,gi-L-3347,Arnica cernua Howell,species
gi-L-FKY3,gi-L-YJZ,Aphyllon ludovicianum (Nutt.) A. Gray,species
gi-L-YJZ,gi-L-DQG,Aphyllon Mitch.,genus
gi-L-DQG,gi-L-BMGTX,Orobanchaceae Vent.,family
gi-L-4JBXJ,gi-L-6QZQ,"Pitohui kirhocephalus (Lesson & Garnot, 1827)",species
gi-L-6QZQ,gi-L-DQ9,"Pitohui Lesson, 1831",genus
gi-L-DQ9,gi-L-3RL,"Oriolidae Vigors, 1825",family
gi-L-3QFTV,gi-L-55Z9,"Ixias marianne (Cramer, [1779] )",species
gi-L-55Z9,gi-L-625MK,Ixias,genus
gi-L-3FH56,gi-L-4MLL,"Gekko badenii Szczerbak & Nekrasova, 1994",species
gi-L-4MLL,gi-L-6247T,Gekko,genus
gi-L-4CKMX,gi-L-6DFM,"Papilio polytes Linnaeus, 1758",species
gi-L-4Y74R,gi-L-7JH2,Solidago albopilosa E. L. Braun,species
gi-L-7JH2,gi-L-J6T,Solidago L.,genus
gi-L-93VV,gi-L-627QR,"Accipiter rhodogaster (Schlegel, 1862)",species
gi-L-7FJ9F,gi-L-85ZQ,"Varzea bistriata (Spix, 1825)",species
gi-L-85ZQ,gi-L-8GNQV,Varzea,genus
gi-L-8GNQV,gi-L-G43,Mabuyinae,subfamily
gi-L-G43,gi-L-8GK5Q,Scincidae,family
gi-L-8GK5Q,gi-L-BXVXG,Scincomorpha,superfamily
gi-L-3NGG7,gi-L-524H,"Hylonympha macrocerca Gould, 1873",species
gi-L-524H,gi-L-KGD,"Hylonympha Gould, 1873",genus
gi-L-32NLC,gi-L-3XNP,"Cyanocorax affinis Pelzeln, 1856",species
gi-L-3XNP,gi-L-8L6,"Cyanocorax F. Boie, 1826",genus
gi-L-7YF8Z,gi-L-6V7H,Potentilla yadonii (Ertter) Mosyakin & Shiyan,species
gi-L-6V7H,gi-L-628NC,Potentilla L.,genus
gi-L-65ZNJ,gi-L-TJB,"Amblyraja frerichsi (Krefft, 1968)",species
gi-L-TJB,gi-L-FJ6,Amblyraja,genus
gi-L-FJ6,gi-L-3XR,Rajidae,family
gi-L-3XR,gi-L-LB,Rajiformes,order
gi-L-3FWY8,gi-L-4N7Q,"Geronticus calvus (Boddaert, 1783)",species
gi-L-4N7Q,gi-L-KFC,"Geronticus Wagler, 1832",genus
gi-L-7WW6R,gi-L-8P3TH,"Sorex (Otisorex) orizabae Merriam, 1895",species
gi-L-7QBD5,gi-L-8NLF8,"Acomys (Acomys) cineraceus Fitzinger & Heuglin, 1866",species
gi-L-8NLF8,gi-L-N5B,"Acomys I. Geoffroy, 1838",subgenus
gi-L-N5B,gi-L-JFD,"Acomys I. Geoffroy, 1838",genus
