name,parent_name,desc,rank
gi-G-4XXJS,gi-G-63SDB,"Smithornis capensis (A. Smith, 1839)",species
gi-G-63SDB,gi-G-KC7,"Smithornis Bonaparte, 1850",genus
gi-G-KC7,gi-G-9Z7,Smithornithinae,subfamily
gi-G-3YTF5,gi-G-5MN9,"Megadendromus nikolausi Dieterlen & Rupp, 1978",species
gi-G-5MN9,gi-G-JF8,"Megadendromus Dieterlen & Rupp, 1978",genus
gi-G-JF8,gi-G-DBH,"Dendromurinae G. M. Allen, 1939",subfamily
gi-G-DBH,gi-G-622LW,"Nesomyidae Forsyth Major, 1897",family
gi-G-Z522,gi-G-3V6D,"Cranioleuca subcristata (P. L. Sclater, 1874)",species
gi-G-7GCXH,gi-G-648VJ,"Zavattariornis stresemanni Moltoni, 1938",species
gi-G-648VJ,gi-G-8L6,"Zavattariornis Moltoni, 1938",genus
gi-G-4QW4B,gi-G-767N,"Pyrrhura viridicata Todd, 1913",species
gi-G-767N,gi-G-628M9,"Pyrrhura Bonaparte, 1856",genus
gi-G-3NGGZ,gi-G-524R,"Hylopetes alboniger (Hodgson, 1836)",species
gi-G-524R,gi-G-L73,"Hylopetes Thomas, 1908",genus
gi-G-L73,gi-G-KB9,"Pteromyini Brandt, 1855",tribe
gi-G-KB9,gi-G-G48,"Sciurinae Fischer de Waldheim, 1817",subfamily
gi-G-563D,gi-G-624WS,"Jacana Brisson, 1760",genus
gi-G-624WS,gi-G-X3,"Jacanidae Chenu & Des Murs, 1854",family
gi-G-X3,gi-G-V2,Charadriiformes,order
gi-G-3FKP5,gi-G-4MS8,"Genetta johnstoni Pocock, 1908",species
gi-G-4MS8,gi-G-KHL,"Genetta G. [Baron] Cuvier, 1816",genus
gi-G-KHL,gi-G-626SP,"Viverrinae Gray, 1821",subfamily
gi-G-626SP,gi-G-4DL,"Viverridae Gray, 1821",family
gi-G-4DL,gi-G-B6L7F,"Feliformia Kretzoi, 1945",suborder
gi-G-Q7XV,gi-G-3G96,"Calyptura cristata (Vieillot, 1818)",species
gi-G-3G96,gi-G-8MB,"Calyptura Swainson, 1832",genus
gi-G-N5BB,gi-G-62H23,"Bradypodion setaroi Raw, 1976",species
gi-G-62H23,gi-G-7ZD,Bradypodion,genus
gi-G-7ZD,gi-G-87BW7,Chamaeleonidae,family
gi-G-3LZKN,gi-G-636V8,"Hippocampus borboniensis Duméril, 1870",species
gi-G-59PMP,gi-G-647VS,"Turdus pallidus Gmelin, 1789",species
gi-G-88K8Z,gi-G-62YHL,"Liolaemus tacora Demangel, 2016",species
gi-G-62YHL,gi-G-C46,Liolaemus,genus
gi-G-C46,gi-G-87BW7,Liolaemidae,family
gi-G-FRJM,gi-G-YVR,"Apodemus witherbyi (Thomas, 1902)",species
gi-G-YVR,gi-G-JXJ,"Apodemus Kaup, 1829",genus
gi-G-4M8YF,gi-G-6VF5,"Praomys hartwigi Eisentraut, 1968",species
gi-G-6VF5,gi-G-JXJ,"Praomys Thomas, 1915",genus
gi-G-79859,gi-G-79NY,"Rhynchostruthus percivali Ogilvie-Grant, 1900",species
gi-G-79NY,gi-G-6244D,"Rhynchostruthus P. L. Sclater & Hartlaub, 1881",genus
gi-G-6S8Z8,gi-G-636L,"Nephelomys meridensis (Thomas, 1894)",species
gi-G-636L,gi-G-93N26,"Nephelomys Weksler, Percequillo & Voss, 2006",genus
gi-G-3VHPW,gi-G-62XYT,"Lithobates clamitans (Latreille in Sonnini de Manoncourt & Latreille, 1801)",species
gi-G-62XYT,gi-G-FJM,"Lithobates Fitzinger, 1843",genus
gi-G-FJM,gi-G-PW,"Ranidae Batsch, 1796",family
gi-G-PW,gi-G-PH,Anura,order
gi-G-PH,gi-G-9CK8W,Amphibia,class
gi-G-6K432,gi-G-4LDB,Fumaria occidentalis Pugsley,species
gi-G-4LDB,gi-G-93LT5,Fumaria L.,genus
gi-G-93LT5,gi-G-DX3,Fumarioideae (Marquis) Eaton,subfamily
gi-G-DX3,gi-G-B7VXX,Papaveraceae Juss.,family
gi-G-65R4M,gi-G-BW9WK,Agathis lanceolata Warb.,species
gi-G-BW9WK,gi-G-6MH,Agathis,genus
gi-G-6MH,gi-G-623FD,Araucariaceae,family
gi-G-623FD,gi-G-GG,Pinales,order
gi-G-GG,gi-G-TP,Pinopsida,class
gi-G-3G2TB,gi-G-4NJB,Gilia scopulorum M. E. Jones,species
gi-G-4NJB,gi-G-K6Q,Gilia Ruiz & Pav.,genus
gi-G-K6Q,gi-G-627H7,Polemonioideae Arn.,subfamily
gi-G-627H7,gi-G-625QY,Polemoniaceae Juss.,family
gi-G-32LKN,gi-G-3XKB,"Cuscomys oblativa (Eaton, 1916)",species
gi-G-3XKB,gi-G-622QK,"Cuscomys Emmons, 1999",genus
gi-G-622QK,gi-G-4L7,"Abrocomidae Miller & Gidley, 1918",family
gi-G-6RLTS,gi-G-63BQT,"Mimus triurus (Vieillot, 1818)",species
gi-G-63BQT,gi-G-CTD,"Mimus F. Boie, 1826",genus
gi-G-CTD,gi-G-3RL,"Mimidae Bonaparte, 1853",family
gi-G-35WKM,gi-G-455Q,Didelta spinosa (L. fil.) Aiton,species
gi-G-455Q,gi-G-7NM4T,Didelta L'Hér.,genus
gi-G-7NM4T,gi-G-622TP,Vernonioideae Lindl.,subfamily
gi-G-3W486,gi-G-5GNQ,"Lophornis brachylophus R. T. Moore, 1949",species
gi-G-5GNQ,gi-G-KGD,"Lophornis R. Lesson, 1829",genus
gi-G-XVS3,gi-G-3TJF,"Contopus hispaniolensis (H. Bryant, 1867)",species
gi-G-3TJF,gi-G-HMW,"Contopus Cabanis, 1855",genus
gi-G-4JY4V,gi-G-6S3V,"Platysaurus maculatus Broadley, 1965",species
gi-G-6S3V,gi-G-8K5,Platysaurus,genus
gi-G-8K5,gi-G-8GK5Q,Cordylidae,family
gi-G-8GK5Q,gi-G-BXVXG,Scincomorpha,superfamily
gi-G-67RD2,gi-G-4GD,Arenaria pseudofrigida (Ostenf. & O. C. Dahl) Schischk. & Knorring,species
gi-G-4GD,gi-G-7RZ,Arenaria L.,genus
gi-G-7RZ,gi-G-BMH4R,Caryophyllaceae Juss.,family
gi-G-4CT78,gi-G-63KRR,"Paradiancistrus christmasensis Schwarzhans & Møller, 2011",species
gi-G-63KRR,gi-G-7HG,Paradiancistrus,genus
gi-G-7HG,gi-G-3PT,Bythitidae,family
gi-G-3PT,gi-G-BXVWY,Ophidiiformes,order
gi-G-6X9Q7,gi-G-63RJB,Ruellia noctiflora (Nees) A. Gray,species
gi-G-63RJB,gi-G-93LSN,Ruellia Plum. ex L.,genus
gi-G-93LSN,gi-G-62332,Acanthoideae Eaton,subfamily
gi-G-62332,gi-G-BMGTX,Acanthaceae Juss.,family
gi-G-K72W,gi-G-372Q,Baccharis bigelovii A. Gray,species
gi-G-372Q,gi-G-J6T,Baccharis L.,genus
gi-G-6GZNB,gi-G-4G7R,Eupatorium mohrii Greene,species
gi-G-4G7R,gi-G-J6T,Eupatorium L.,genus
gi-G-5XR6S,gi-G-3MM9,"Chelemys macronyx (Thomas, 1894)",species
gi-G-3MM9,gi-G-93N26,"Chelemys Thomas, 1903",genus
gi-G-582Z9,gi-G-7YPK,Trema orientale (L.) Blume,species
gi-G-7YPK,gi-G-7NV,Trema Lour.,genus
gi-G-7NV,gi-G-BMGVT,Cannabaceae Martinov,family
gi-G-3S76M,gi-G-639MH,"Laniarius fuelleborni (Reichenow, 1900)",species
gi-G-639MH,gi-G-CCQ,"Laniarius Vieillot, 1816",genus
gi-G-CCQ,gi-G-3RL,"Malaconotidae Swainson, 1824",family
gi-G-KZR2,gi-G-62F9W,"Batrachoseps wrighti (Bishop, 1937)",species
gi-G-62F9W,gi-G-JND,"Batrachoseps Bonaparte, 1839",genus
gi-G-JND,gi-G-625RT,"Hemidactyliinae Hallowell, 1856",subfamily
gi-G-625RT,gi-G-W3,"Plethodontidae Gray, 1850",family
gi-G-W3,gi-G-PH,Caudata,order
gi-G-FPJL,gi-G-YRJ,"Aplonis opaca (Kittlitz, 1833)",species
gi-G-YRJ,gi-G-GRP,"Aplonis Gould, 1836",genus
gi-G-GRP,gi-G-3RL,"Sturnidae Rafinesque, 1815",family
gi-G-4BQSD,gi-G-6BRD,"Pachycoccyx audeberti (Schlegel, 1879)",species
gi-G-6BRD,gi-G-626TC,"Pachycoccyx Cabanis, 1882",genus
gi-G-626TC,gi-G-8S7,Cuculinae,subfamily
gi-G-65BHR,gi-G-629NB,"Aethalops aequalis G. M. Allen, 1938",species
gi-G-629NB,gi-G-7NM5N,"Aethalops Thomas, 1923",genus
gi-G-7NM5N,gi-G-7NLQ2,"Balionycterini Almeida, Giannini, DeSalle & Simmons, 2009",tribe
gi-G-7NLQ2,gi-G-FDD,"Cynopterinae Andersen, 1912",subfamily
gi-G-4W9SQ,gi-G-7F44,Sedum pulchellum Michx.,species
gi-G-6LQ7M,gi-G-4VJQ,"Henicophaps foersteri Rothschild & Hartert, 1906",species
gi-G-4VJQ,gi-G-JCZ,"Henicophaps G. R. Gray, 1862",genus
gi-G-MWML,gi-G-3CDH,"Brachyhypopomus provenzanoi Crampton, de Santana, Waddell & Lovejoy, 2017",species
gi-G-3CDH,gi-G-BBM,Brachyhypopomus,genus
gi-G-BBM,gi-G-623BF,Hypopomidae,family
gi-G-623BF,gi-G-BXVWY,Gymnotiformes,order
gi-G-YNJP,gi-G-62LZ4,"Corvus typicus (Bonaparte, 1853)",species
gi-G-62LZ4,gi-G-8L6,"Corvus Linnaeus, 1758",genus
gi-G-77FNB,gi-G-6PRN,"Phylloscopus umbrovirens (Rüppell, 1840)",species
gi-G-6PRN,gi-G-625K5,"Phylloscopus F. Boie, 1826",genus
gi-G-625K5,gi-G-3RL,Phylloscopidae,family
gi-G-7WLVX,gi-G-7PV9X,"Procambarus morrisi Hobbs & Franz, 1991",species
gi-G-X4BK,gi-G-3SCS,Collinsia childii Parry ex A. Gray,species
gi-G-3SCS,gi-G-7NLP6,Collinsia Nutt.,genus
gi-G-7NLP6,gi-G-6262K,Chelonoideae Luerss.,subfamily
gi-G-4DXZ3,gi-G-6JG5,"Passerina caerulea (Linnaeus, 1758)",species
gi-G-6JG5,gi-G-7QR,"Passerina Vieillot, 1816",genus
gi-G-7QR,gi-G-3RL,Cardinalidae,family
gi-G-6K3N6,gi-G-4LDB,Fumaria capreolata L.,species
gi-G-7BHM4,gi-G-7RXR,"Taeniotriccus andrei Berlepsch & Hartert, 1902",species
gi-G-7RXR,gi-G-HMW,"Taeniotriccus Berlepsch & Hartert, 1902",genus
gi-G-5CFKP,gi-G-649L5,"Xiphocolaptes falcirostris (Spix, 1824)",species
gi-G-649L5,gi-G-6245S,"Xiphocolaptes Lesson, 1840",genus
gi-G-BNFRS,gi-G-6HYC9,Ficus palmata subsp. virgata (Roxb.) Browicz,subspecies
gi-G-6HYC9,gi-G-4JYX,Ficus palmata Forssk.,species
gi-G-4JYX,gi-G-CXM,Ficus L.,genus
gi-G-CXM,gi-G-BMGVT,Moraceae Gaudin,family
gi-G-B3YH9,gi-G-B3HCS,"Paguristes ulreyi Schmitt, 1921",species
gi-G-B3HCS,gi-G-B3FT9,"Paguristes Dana, 1851",genus
gi-G-B3FT9,gi-G-BRKPM,"Diogenidae Ortmann, 1892",family
gi-G-BRKPM,gi-G-BMJWR,"Paguroidea Latreille, 1802",superfamily
gi-G-BMJWR,gi-G-7NFJ8,"Anomura MacLeay, 1838",infraorder
gi-G-4XC36,gi-G-644QW,Silene douglasii Hook.,species
gi-G-644QW,gi-G-7RZ,Silene L.,genus
gi-G-5X6P9,gi-G-62J7B,"Calandrella brachydactyla (Leisler, 1814)",species
gi-G-62J7B,gi-G-667,"Calandrella Kaup, 1829",genus
gi-G-6PHXP,gi-G-5DD9,Leptosiphon breviculus (A. Gray) J. M. Porter & L. A. Johnson,species
gi-G-5DD9,gi-G-K6Q,Leptosiphon Benth.,genus
gi-G-3K5VC,gi-G-62TKF,Helianthus cusickii A. Gray,species
gi-G-62TKF,gi-G-J6T,Helianthus L.,genus
gi-G-4HJFK,gi-G-6Q2K,"Physopyxis lyra Cope, 1872",species
gi-G-6Q2K,gi-G-9F7,Physopyxis,genus
gi-G-9F7,gi-G-6236K,Doradidae,family
gi-G-6236K,gi-G-BXVWY,Siluriformes,order
gi-G-53Q85,gi-G-7QW7,Symphyotrichum jessicae (R. Piper) G. L. Nesom,species
gi-G-7QW7,gi-G-J6T,Symphyotrichum Nees,genus
gi-G-4HYJQ,gi-G-6QMW,Pinguicula ionantha R. K. Godfrey,species
gi-G-6QMW,gi-G-K5W,Pinguicula L.,genus
gi-G-K5W,gi-G-BVK,Pinguiculoideae Komiya,subfamily
gi-G-BVK,gi-G-BMGTX,Lentibulariaceae Rich.,family
gi-G-TBT9,gi-G-3LLS,"Chaetodipus pernix (J. A. Allen, 1898)",species
gi-G-3LLS,gi-G-93MYY,"Chaetodipus Merriam, 1889",genus
gi-G-93MYY,gi-G-6255W,"Perognathinae Coues, 1875",subfamily
gi-G-6255W,gi-G-4CW,"Heteromyidae Gray, 1868",family
gi-G-4CW,gi-G-B6L6L,"Castorimorpha A. E. Wood, 1955",suborder
gi-G-5B7HN,gi-G-63VMN,Veronica verna L.,species
gi-G-3JKGM,gi-G-4TBT,"Hapaloptila castanea (J. Verreaux, 1866)",species
gi-G-4TBT,gi-G-622HW,"Hapaloptila P. L. Sclater, 1881",genus
gi-G-5KDHN,gi-G-B3JG3,Phlox nivalis subsp. nivalis,subspecies
gi-G-B3JG3,gi-G-6NSB,Phlox nivalis G. Lodd. ex Sweet,species
gi-G-6NSB,gi-G-K6Q,Phlox L.,genus
gi-G-57SDJ,gi-G-7YDX,"Trachypithecus margarita (Elliot, 1909)",species
gi-G-7YDX,gi-G-L6B,"Trachypithecus Reichenbach, 1862",genus
gi-G-8KQNF,gi-G-8K3ZQ,"Saucerottia castaneiventris (Gould, 1856)",species
gi-G-8K3ZQ,gi-G-KGD,"Saucerottia Bonaparte, 1850",genus
gi-G-6G7YV,gi-G-7P3K8,"Episcomitra zonata (Marryat, 1819)",species
gi-G-7P3K8,gi-G-7NXTV,"Episcomitra Monterosato, 1917",genus
gi-G-7NXTV,gi-G-7NJTJ,"Mitrinae Swainson, 1831",subfamily
gi-G-7NJTJ,gi-G-7NGQY,"Mitridae Swainson, 1831",family
gi-G-7NGQY,gi-G-BMGWL,"Mitroidea Swainson, 1831",superfamily
gi-G-BMGWL,gi-G-9WLSP,"Neogastropoda Wenz, 1938",order
gi-G-9WLSP,gi-G-BMGTT,"Caenogastropoda L. R. Cox, 1960",subclass
gi-G-BMGTT,gi-G-M2L,"Gastropoda Cuvier, 1795",class
gi-G-5TY4B,gi-G-SZT,"Alticus arnoldorum (Curtiss, 1938)",species
gi-G-SZT,gi-G-78Y,Alticus,genus
gi-G-78Y,gi-G-PC,Blenniidae,family
gi-G-J6MH,gi-G-34R8,"Asymbolus pallidus Last, Gomon & Gledhill, 1999",species
gi-G-34R8,gi-G-G6B,Asymbolus,genus
gi-G-G6B,gi-G-VL,Scyliorhinidae,family
gi-G-VL,gi-G-LB,Carcharhiniformes,order
gi-G-LB,gi-G-8X6G5,Elasmobranchii,class
gi-G-8X6G5,gi-G-8V4V5,Chondrichthyes,parvphylum
gi-G-349CM,gi-G-423K,"Dasyornis brachypterus (Latham, 1802)",species
gi-G-423K,gi-G-8ZP,"Dasyornis Vigors & Horsfield, 1827",genus
gi-G-8ZP,gi-G-3RL,Dasyornithidae,family
gi-G-44BBQ,gi-G-84QLG,"Montipora crassituberculata Bernard, 1897",species
gi-G-84QLG,gi-G-84JTX,"Montipora Blainville, 1830",genus
gi-G-84JTX,gi-G-BX37X,"Acroporidae Verrill, 1901",family
gi-G-BX37X,gi-G-B8V7V,"Refertina Okubo, 2016",suborder
gi-G-59THM,gi-G-843K,"Tylomys watsoni Thomas, 1899",species
gi-G-843K,gi-G-KGN,"Tylomys Peters, 1866",genus
gi-G-KGN,gi-G-8P5,"Tylomyinae Reig, 1984",subfamily
gi-G-66Y4K,gi-G-X8J,"Antechinus swainsonii (Waterhouse, 1840)",species
gi-G-X8J,gi-G-L4X,"Antechinus Macleay, 1841",genus
gi-G-L4X,gi-G-628HY,"Phascogalini Gill, 1872",tribe
gi-G-628HY,gi-G-8ZW,"Dasyurinae Goldfuss, 1820",subfamily
gi-G-8ZW,gi-G-B6L7T,"Dasyuridae Goldfuss, 1820",family
gi-G-B6L7T,gi-G-LJ,"Dasyuromorphia Gill, 1872",order
gi-G-53Q7S,gi-G-7QW7,Symphyotrichum frondosum (Nutt.) G. L. Nesom,species
gi-G-BNV7R,gi-G-9Y94W,Phoradendron leucarpum subsp. tomentosum (DC.) J. R. Abbott & R. L. Thomps.,subspecies
gi-G-9Y94W,gi-G-6NZT,Phoradendron leucarpum (Raf.) Reveal & M. C. Johnst.,species
gi-G-6NZT,gi-G-626RG,Phoradendron Nutt.,genus
gi-G-626RG,gi-G-B7VXZ,Viscaceae Batsch,family
gi-G-B7VXZ,gi-G-MG,Santalales R. Br. ex Bercht. & J. Presl,order
gi-G-6Q665,gi-G-5DYL,"Leucosticte sillemi Roselaar, 1992",species
gi-G-5DYL,gi-G-6244D,"Leucosticte Swainson, 1832",genus
gi-G-3DY5Z,gi-G-62SNP,Fendlerella utahensis (S. Watson) A. Heller,species
gi-G-62SNP,gi-G-JPZ,Fendlerella A. Heller,genus
gi-G-JPZ,gi-G-B82,Hydrangeoideae Burnett,subfamily
gi-G-B82,gi-G-ZT,Hydrangeaceae Dumort.,family
gi-G-6TPNJ,gi-G-63K8W,"Paraliparis retrodorsalis Stein, Chernova & Andriashev, 2001",species
gi-G-5Y92X,gi-G-3NFT,"Chlamydera cerviniventris Gould, 1850",species
gi-G-3NFT,gi-G-6276X,"Chlamydera Gould, 1837",genus
gi-G-6276X,gi-G-3RL,Ptilonorhynchidae,family
gi-G-4V2ST,gi-G-7D6G,"Scardinius knezevici Bianco & Kottelat, 2005",species
gi-G-7D6G,gi-G-6248Q,Scardinius,genus
gi-G-9CND,gi-G-MZS,Acleisanthes crassifolia A. Gray,species
gi-G-MZS,gi-G-DG4,Acleisanthes A. Gray,genus
gi-G-DG4,gi-G-BMH4R,Nyctaginaceae Juss.,family
gi-G-4Y669,gi-G-7JF9,"Solenodon arredondoi Morgan & Ottenwalder, 1993",species
gi-G-7JF9,gi-G-GDQ,"Solenodon Brandt, 1833",genus
gi-G-GDQ,gi-G-B6L7N,"Solenodontidae Gill, 1872",family
gi-G-5FPX2,gi-G-FKXV,Aphyllon cooperi subsp. cooperi,subspecies
gi-G-FKXV,gi-G-YJZ,Aphyllon cooperi A. Gray,species
gi-G-YJZ,gi-G-DQG,Aphyllon Mitch.,genus
gi-G-DQG,gi-G-BMGTX,Orobanchaceae Vent.,family
gi-G-5L6TN,gi-G-4XCBV,Silene hookeri subsp. hookeri,subspecies
gi-G-4XCBV,gi-G-644QW,Silene hookeri Nutt. ex Torr. & A. Gray,species
gi-G-3H2G5,gi-G-4QBZ,Goodmania luteola (Parry) Reveal & Ertter,species
gi-G-4QBZ,gi-G-93LT4,Goodmania Reveal & Ertter,genus
gi-G-7BJYX,gi-G-7SG9,"Tantilla nigriceps Kennicott, 1860",species
gi-G-7SG9,gi-G-87CG5,Tantilla,genus
gi-G-87CG5,gi-G-8G9,Colubrinae,subfamily
gi-G-7WP6R,gi-G-63QST,"Psilopogon viridis (Boddaert, 1783)",species
gi-G-63QST,gi-G-7NJP4,"Psilopogon S. Müller, 1836",genus
gi-G-7NJP4,gi-G-3TR,Megalaimidae,family
gi-G-3W9KV,gi-G-5GYJ,"Loxodonta africana (Blumenbach, 1797)",species
gi-G-5GYJ,gi-G-9M4,"Loxodonta Anonymous, 1827",genus
gi-G-9M4,gi-G-3WB,"Elephantidae Gray, 1821",family
gi-G-3WB,gi-G-LG,"Proboscidea Illiger, 1811",order
gi-G-57KJB,gi-G-7Y24,"Toumeyella parvicornis (Cockerell, 1897)",species
gi-G-7Y24,gi-G-8D9,Toumeyella,genus
gi-G-8D9,gi-G-C2KG4,Coccidae,family
gi-G-C2KG4,gi-G-BXWD4,"Coccidomorpha Heslop-Harrison, 1952",infraorder
gi-G-BXWD4,gi-G-BXVWV,"Sternorrhyncha Amyot & Audinet-Serville, 1843",suborder
gi-G-TMRP,gi-G-3M73,"Characidium tenue (Cope, 1894)",species
gi-G-3M73,gi-G-8NM,Characidium,genus
gi-G-8NM,gi-G-X2,Crenuchidae,family
gi-G-X2,gi-G-BXVWY,Characiformes,order
gi-G-3JK9Z,gi-G-6363J,"Hapalemur aureus Meier, Albignac, Peyriéras, Rumpler & Wright, 1987",species
gi-G-6363J,gi-G-624XW,"Hapalemur I. Geoffroy Saint-Hilaire, 1851",genus
gi-G-624XW,gi-G-622ZR,"Lemuridae Gray, 1821",family
gi-G-622ZR,gi-G-93MP8,"Lemuroidea Gray, 1821",superfamily
gi-G-93MP8,gi-G-4FM,"Lemuriformes Gray, 1821",infraorder
gi-G-4FM,gi-G-BMGW3,"Strepsirrhini É. Geoffroy Saint-Hilaire, 1812",suborder
gi-G-6GYDP,gi-G-4G38,"Eunectes notaeus Cope, 1862",species
gi-G-4G38,gi-G-87CDR,Eunectes,genus
gi-G-87CDR,gi-G-79Q,Boinae,subfamily
gi-G-79Q,gi-G-8GK5S,Boidae,family
gi-G-8GK5S,gi-G-BXVXG,Booidea,superfamily
gi-G-BNBKN,gi-G-34JJ8,Delphinium parryi subsp. purpureum (Lewis & Epling) M. J. Warnock,subspecies
gi-G-34JJ8,gi-G-42R2,Delphinium parryi A. Gray,species
gi-G-6CC89,gi-G-3ZZF,"Dasycrotapha plateni (W. Blasius, 1890)",species
gi-G-3ZZF,gi-G-J34,"Dasycrotapha Tweeddale, 1878",genus
gi-G-5XWQ6,gi-G-62LWM,"Chloris chloris (Linnaeus, 1758)",species
gi-G-62LWM,gi-G-6244D,"Chloris Cuvier, 1800",genus
gi-G-8LVBQ,gi-G-8KVQL,"Dasypterus xanthinus Thomas, 1897",species
gi-G-8KVQL,gi-G-KXM,"Dasypterus Peters, 1870",genus
gi-G-KXM,gi-G-628BX,"Lasiurini Tate, 1942",tribe
gi-G-628BX,gi-G-HTH,"Vespertilioninae Gray, 1821",subfamily
gi-G-3YJ7Z,gi-G-62ZG3,"Mazama temama (Kerr, 1792)",species
gi-G-62ZG3,gi-G-626SC,"Mazama Rafinesque, 1817",genus
gi-G-626SC,gi-G-7XR,"Capreolinae Brookes, 1828",subfamily
gi-G-7XR,gi-G-B6L7D,"Cervidae Goldfuss, 1820",family
gi-G-B6L7D,gi-G-LG,"Artiodactyla Owen, 1848",order
gi-G-8L3D2,gi-G-3HXZ,Carya illinoinensis (Wangenh.) K. Koch,species
gi-G-3HXZ,gi-G-JRQ,Carya Nutt.,genus
gi-G-JRQ,gi-G-BJB,Juglandoideae Eaton,subfamily
gi-G-BJB,gi-G-384,Juglandaceae DC. ex Perleb,family
gi-G-384,gi-G-MG,Fagales,order
gi-G-5XKBR,gi-G-3L2F,"Cercopithecus cephus (Linnaeus, 1758)",species
gi-G-3L2F,gi-G-KPP,"Cercopithecus Linnaeus, 1758",genus
gi-G-KPP,gi-G-JB3,Cercopithecini,tribe
gi-G-6BPNL,gi-G-62PXR,Cucumis sativus L.,species
gi-G-62PXR,gi-G-8SC,Cucumis L.,genus
gi-G-8SC,gi-G-BMGVP,Cucurbitaceae Juss.,family
gi-G-BMGVP,gi-G-MG,Cucurbitales Juss. ex Bercht. & J. Presl,order
gi-G-5VKTK,gi-G-62CWG,"Apalis melanocephala (Fischer & Reichenow, 1884)",species
gi-G-62CWG,gi-G-89S,"Apalis Swainson, 1833",genus
gi-G-3G2RN,gi-G-4NJB,Gilia nevinii A. Gray ex Lyon,species
gi-G-4W9Y8,gi-G-7F44,Sedum smallii (Britton) Ahles,species
gi-G-3W4H8,gi-G-5GPQ,"Lophostoma carrikeri (J. A. Allen, 1910)",species
gi-G-5GPQ,gi-G-L5D,"Lophostoma d'Orbigny, 1836",genus
gi-G-L5D,gi-G-K5K,"Phyllostomini Gray, 1825",tribe
gi-G-K5K,gi-G-625JW,"Phyllostominae Gray, 1825",subfamily
gi-G-625JW,gi-G-622NM,"Phyllostomidae Gray, 1825",family
gi-G-622NM,gi-G-4FX,"Noctilionoidea Gray, 1821",superfamily
gi-G-3VKZ5,gi-G-5FNB,Lithophragma glabrum Nutt. ex Torr. & A. Gray,species
gi-G-5FNB,gi-G-6278B,Lithophragma (Nutt.) Torr. & A. Gray,genus
gi-G-65CBJ,gi-G-629N9,"Aethopyga pulcherrima Sharpe, 1876",species
gi-G-629N9,gi-G-D7B,"Aethopyga Cabanis, 1850",genus
gi-G-D7B,gi-G-3RL,"Nectariniidae Vigors, 1825",family
gi-G-7B9DX,gi-G-7R4P,"Synchiropus hawaiiensis Fricke, 2000",species
gi-G-7R4P,gi-G-622JN,Synchiropus,genus
gi-G-622JN,gi-G-PC,Callionymidae,family
gi-G-5WVPN,gi-G-3FM7,Callitriche heterophylla Pursh,species
gi-G-3FM7,gi-G-7NLNJ,Callitriche L.,genus
gi-G-7NLNJ,gi-G-6262K,Callitrichoideae Arn.,subfamily
gi-G-ZHL,gi-G-5W6,"Aquila Brisson, 1760",genus
gi-G-4SB9R,gi-G-78VK,"Rhipidura atra Salvadori, 1876",species
gi-G-78VK,gi-G-626VB,"Rhipidura Vigors & Horsfield, 1827",genus
gi-G-626VB,gi-G-3RL,"Rhipiduridae Sundevall, 1872",family
gi-G-4R434,gi-G-76H9,"Quemisia gravis Miller, 1929",species
gi-G-76H9,gi-G-JNH,"Quemisia Miller, 1929",genus
gi-G-JNH,gi-G-62554,"Heptaxodontinae Anthony, 1917",subfamily
gi-G-62554,gi-G-4L7,"Heptaxodontidae Anthony, 1917",family
gi-G-8LQR,gi-G-LQM,"Abrawayaomys ruschii Cunha & Cruz, 1979",species
gi-G-LQM,gi-G-93N26,"Abrawayaomys Cunha & Cruz, 1979",genus
gi-G-5D8NH,gi-G-8B88,"Zosterops natalis Lister, 1889",species
gi-G-44QX8,gi-G-5VXQ,"Mustela itatsi Temminck, 1844",species
gi-G-5VXQ,gi-G-JXN,"Mustela Linnaeus, 1758",genus
gi-G-JXN,gi-G-CZT,"Mustelinae Fischer, 1817",subfamily
gi-G-5D387,gi-G-63WZK,"Zerynthia rumina (Linnaeus, 1758)",species
gi-G-63WZK,gi-G-DX5,Zerynthia,genus
gi-G-4977R,gi-G-67R7,"Oligosoma notosaurus (Patterson & Daugherty, 1990)",species
gi-G-67R7,gi-G-8GNQS,Oligosoma,genus
gi-G-8GNQS,gi-G-G43,Eugongylinae,subfamily
gi-G-G43,gi-G-8GK5Q,Scincidae,family
gi-G-53PNJ,gi-G-7QV6,Symphoricarpos palmeri G. N. Jones,species
gi-G-7QV6,gi-G-BVBBT,Symphoricarpos Dill. ex Juss.,genus
gi-G-BVBBT,gi-G-7PP,Caprifolioideae Eaton,subfamily
gi-G-7PP,gi-G-BMH55,Caprifoliaceae Juss.,family
gi-G-BMH55,gi-G-MG,Dipsacales Juss. ex Bercht. & J. Presl,order
gi-G-7697J,gi-G-6JYZ,Pedicularis contorta Benth.,species
gi-G-6JYZ,gi-G-DQG,Pedicularis L.,genus
gi-G-675MV,gi-G-WQP,"Anolis cuvieri Merrem, 1820",species
gi-G-WQP,gi-G-8Y8,Anolis,genus
gi-G-8Y8,gi-G-87BW7,Dactyloidae,family
gi-G-RYP6,gi-G-62KF2,Ceanothus arboreus Greene,species
gi-G-4NMBX,gi-G-6YXS,"Pseudeos fuscata (Blyth, 1858)",species
gi-G-6YXS,gi-G-628JZ,"Pseudeos J. L. Peters, 1935",genus
gi-G-628JZ,gi-G-FBD,Loriinae,subfamily
