name,parent_name,desc,rank
gi-H-6XQQD,gi-H-7CVF,Saxifraga bronchialis L.,species
gi-H-7CVF,gi-H-6278B,Saxifraga L.,genus
gi-H-66BQF,gi-H-6298M,Amelanchier obovalis (Michx.) Ashe,species
gi-H-6298M,gi-H-BVBB9,Amelanchier Medik.,genus
gi-H-57SDR,gi-H-7YDX,"Trachypithecus shortridgei (Wroughton, 1915)",species
gi-H-6T5XT,gi-H-69MS,"Oreophylax moreirae (Ribeiro, 1906)",species
gi-H-69MS,gi-H-6245S,"Oreophylax Hellmayr, 1925",genus
gi-H-4DLP,gi-H-9TL,"Equus Linnaeus, 1758",genus
gi-H-9TL,gi-H-B6L7K,"Equidae Gray, 1821",family
gi-H-B6L7K,gi-H-LG,"Perissodactyla Owen, 1848",order
gi-H-34PW9,gi-H-42YV,"Dendrocopos leucopterus (Salvadori, 1871)",species
gi-H-42YV,gi-H-K5T,"Dendrocopos Koch, 1816",genus
gi-H-3CKJV,gi-H-4G7R,Eupatorium perfoliatum L.,species
gi-H-4G7R,gi-H-J6T,Eupatorium L.,genus
gi-H-49789,gi-H-67R7,"Oligosoma tekakahu Chapple, Bell, Chapple, Miller, Daugherty & Patterson, 2011",species
gi-H-67R7,gi-H-8GNQS,Oligosoma,genus
gi-H-8GNQS,gi-H-G43,Eugongylinae,subfamily
gi-H-FKYG,gi-H-YJZ,Aphyllon uniflorum (L.) A. Gray,species
gi-H-YJZ,gi-H-DQG,Aphyllon Mitch.,genus
gi-H-6D2G,gi-H-JPH,"Pan Oken, 1816",genus
gi-H-JPH,gi-H-6256T,"Homininae Gray, 1825",subfamily
gi-H-6256T,gi-H-58L,"Hominidae Gray, 1825",family
gi-H-58L,gi-H-4PM,"Hominoidea Gray, 1825",superfamily
gi-H-68FQ2,gi-H-3953,"Bedotia masoala Sparks, 2001",species
gi-H-3953,gi-H-75D,Bedotia,genus
gi-H-75D,gi-H-RY,Bedotiidae,family
gi-H-RY,gi-H-BXVWY,Atheriniformes,order
gi-H-6VF4V,gi-H-6PJF,"Phyllastrephus poensis Alexander, 1903",species
gi-H-7855J,gi-H-6TGS,"Poecile rufescens (J. K. Townsend, 1837)",species
gi-H-6TGS,gi-H-626B2,"Poecile Kaup, 1829",genus
gi-H-626B2,gi-H-3RL,"Paridae Vigors, 1825",family
gi-H-4Q2Y2,gi-H-64365,"Pteropus allenorum Helgen, Helgen & Wilson, 2009",species
gi-H-64365,gi-H-7NM9D,"Pteropus Brisson, 1762",genus
gi-H-7NM9D,gi-H-K8P,"Pteropodini Gray, 1821",tribe
gi-H-K8P,gi-H-FDD,"Pteropodinae Gray, 1821",subfamily
gi-H-FDD,gi-H-4FY,"Pteropodidae Gray, 1821",family
gi-H-BGVH,gi-H-RK5,"Alburnoides parhami Mousavi-Sabet, Vatandoust & Doadrio, 2015",species
gi-H-RK5,gi-H-6248Q,Alburnoides,genus
gi-H-6248Q,gi-H-334,Cyprinidae,family
gi-H-334,gi-H-BXVWY,Cypriniformes,order
gi-H-6H3D8,gi-H-62RM7,Eriogonum rosense A. Nelson & P. B. Kenn.,species
gi-H-GVGW,gi-H-339V,"Artamus personatus (Gould, 1841)",species
gi-H-339V,gi-H-6R5,"Artamus Vieillot, 1816",genus
gi-H-6R5,gi-H-3RL,"Artamidae Vigors, 1825",family
gi-H-BP2FP,gi-H-4WV6Z,"Serinus flavivertex flavivertex (Blanford, 1869)",subspecies
gi-H-4WV6Z,gi-H-644MX,"Serinus flavivertex (Blanford, 1869)",species
gi-H-644MX,gi-H-6244D,"Serinus Koch, 1816",genus
gi-H-54CBH,gi-H-7RSR,"Tachycineta stolzmanni (Philippi, 1902)",species
gi-H-7RSR,gi-H-B3Y,"Tachycineta Cabanis, 1850",genus
gi-H-B3Y,gi-H-3RL,"Hirundinidae Rafinesque, 1815",family
gi-H-FZLV,gi-H-ZHL,"Aquila nipalensis Hodgson, 1833",species
gi-H-ZHL,gi-H-5W6,"Aquila Brisson, 1760",genus
gi-H-5W6,gi-H-MB,"Accipitridae Vigors, 1824",family
gi-H-MB,gi-H-V2,Accipitriformes,order
gi-H-3LFPF,gi-H-4WWF,Heuchera americana L.,species
gi-H-4WWF,gi-H-6278B,Heuchera L.,genus
gi-H-5CFKP,gi-H-649L5,"Xiphocolaptes falcirostris (Spix, 1824)",species
gi-H-649L5,gi-H-6245S,"Xiphocolaptes Lesson, 1840",genus
gi-H-3CMP7,gi-H-635G4,"Euphonia chrysopasta P. L. Sclater & Salvin, 1869",species
gi-H-58CK9,gi-H-7ZCJ,"Trichoglossus ornatus (Linnaeus, 1758)",species
gi-H-7ZCJ,gi-H-628JZ,"Trichoglossus Stephens, 1826",genus
gi-H-6YLV9,gi-H-7G5N,"Setopagis heterura Todd, 1915",species
gi-H-7G5N,gi-H-7PQ,"Setopagis Ridgway, 1912",genus
gi-H-6S388,gi-H-63CMY,"Motacilla capensis Linnaeus, 1766",species
gi-H-63CMY,gi-H-CYC,"Motacilla Linnaeus, 1758",genus
gi-H-CYC,gi-H-3RL,"Motacillidae Horsfield, 1821",family
gi-H-4S5XZ,gi-H-78HP,"Rheocles alaotrensis (Pellegrin, 1914)",species
gi-H-78HP,gi-H-75D,Rheocles,genus
gi-H-PSCJ,gi-H-3FHL,"Calliphlox amethystina (Boddaert, 1783)",species
gi-H-3FHL,gi-H-KGD,"Calliphlox F. Boie, 1831",genus
gi-H-5JF2P,gi-H-3VZ7W,Lonicera fragrantissima subsp. fragrantissima,subspecies
gi-H-3VZ7W,gi-H-5GFJ,Lonicera fragrantissima Lindl. & Paxton,species
gi-H-5GFJ,gi-H-BVBBT,Lonicera L.,genus
gi-H-BVBBT,gi-H-7PP,Caprifolioideae Eaton,subfamily
gi-H-4NNDG,gi-H-6Z43,"Pseudibis gigantea (Oustalet, 1877)",species
gi-H-6Z43,gi-H-KFC,"Pseudibis Hodgson, 1844",genus
gi-H-KFC,gi-H-H89,"Threskiornithinae Poche, 1904",subfamily
gi-H-H89,gi-H-3RZ,"Threskiornithidae Poche, 1904",family
gi-H-QHS5,gi-H-3GMY,"Campylorhynchus chiapensis Salvin & Godman, 1891",species
gi-H-3GMY,gi-H-626S2,"Campylorhynchus Spix, 1824",genus
gi-H-7VV8D,gi-H-8NX3D,"Microtus (Pitymys) oaxacensis Goodwin, 1966",species
gi-H-8NX3D,gi-H-5SL9,"Pitymys McMurtrie, 1831",subgenus
gi-H-5SL9,gi-H-B6MFZ,"Microtus Schrank, 1798",genus
gi-H-B6MFZ,gi-H-8P5,"Arvicolinae Gray, 1821",subfamily
gi-H-48Y65,gi-H-63FVB,Oenothera rosea Aiton,species
gi-H-63FVB,gi-H-K22,Oenothera L.,genus
gi-H-ZK7V,gi-H-3W2V,"Crocidura tarella Dollman, 1915",species
gi-H-3W2V,gi-H-626TY,"Crocidura Wagler, 1832",genus
gi-H-626TY,gi-H-626YH,"Crocidurinae Milne-Edwards, 1872",subfamily
gi-H-8K8M2,gi-H-62XHH,"Lampornis cinereicauda (Lawrence, 1867)",species
gi-H-7KD43,gi-H-44B33,Montia fontana subsp. fontana,subspecies
gi-H-44B33,gi-H-63CZH,Montia fontana L.,species
gi-H-63CZH,gi-H-CXG,Montia L.,genus
gi-H-CXG,gi-H-BMH4R,Montiaceae Raf.,family
gi-H-728QH,gi-H-9WKNC,"Libellula cyanea Fabricius, 1775",species
gi-H-5BH6B,gi-H-86VM,Viola missouriensis Greene,species
gi-H-86VM,gi-H-KHG,Viola L.,genus
gi-H-KHG,gi-H-6272Z,Violoideae Beilschm.,subfamily
gi-H-6272Z,gi-H-MLP,Violaceae Batsch,family
gi-H-MLP,gi-H-MG,Malpighiales,order
gi-H-5ZRN4,gi-H-3T2M,Condalia spathulata A. Gray,species
gi-H-3T2M,gi-H-FN6,Condalia Cav.,genus
gi-H-FN6,gi-H-BMGVT,Rhamnaceae Juss.,family
gi-H-6LL5G,gi-H-62VCY,"Heliosciurus undulatus (True, 1892)",species
gi-H-62VCY,gi-H-L6T,"Heliosciurus Trouessart, 1880",genus
gi-H-L6T,gi-H-KHX,"Protoxerini Moore, 1959",tribe
gi-H-6YX8Y,gi-H-7KBZ,"Spermophilus citellus (Linnaeus, 1766)",species
gi-H-7KBZ,gi-H-93N4J,"Spermophilus F. Cuvier, 1825",genus
gi-H-6THL9,gi-H-6BZ7,"Pachyptila crassirostris (Mathews, 1912)",species
gi-H-6BZ7,gi-H-627CQ,"Pachyptila Illiger, 1811",genus
gi-H-7S9WZ,gi-H-7NSV4,"Chrysophlegma mentale (Temminck, 1826)",species
gi-H-7NSV4,gi-H-K5T,"Chrysophlegma Gould, 1850",genus
gi-H-6LWCC,gi-H-6376D,"Hirundo neoxena Gould, 1842",species
gi-H-6376D,gi-H-B3Y,"Hirundo Linnaeus, 1758",genus
gi-H-3XMY4,gi-H-62ZL2,"Malimbus nitens (J. E. Gray, 1831)",species
gi-H-62ZL2,gi-H-627GF,"Malimbus Vieillot, 1805",genus
gi-H-627GF,gi-H-3RL,"Ploceidae Sundevall, 1836",family
gi-H-QSFT,gi-H-3H62,"Capricornis milneedwardsii David, 1869",species
gi-H-3H62,gi-H-J9X,"Capricornis Ogilby, 1837",genus
gi-H-J9X,gi-H-622G9,"Caprinae Gray, 1821",subfamily
gi-H-42WFF,gi-H-5RSW,"Microeca fascinans (Latham, 1802)",species
gi-H-5RSW,gi-H-6267W,"Microeca Gould, 1841",genus
gi-H-6267W,gi-H-3RL,"Petroicidae Mathews, 1920",family
gi-H-PT5L,gi-H-3FJP,Callirhoe scabriuscula B. L. Rob.,species
gi-H-3FJP,gi-H-93LT9,Callirhoe Nutt.,genus
gi-H-93LT9,gi-H-CDB,Malvoideae Burnett,subfamily
gi-H-CDB,gi-H-B7VXR,Malvaceae Juss.,family
gi-H-GPGD,gi-H-62CG4,Aristocapsa insignis (Curran) Reveal & C. B. Hardham,species
gi-H-62CG4,gi-H-93LT4,Aristocapsa Reveal & C. B. Hardham,genus
gi-H-6PPZ6,gi-H-5DJG,"Lepus californicus Gray, 1837",species
gi-H-5DJG,gi-H-BX2,"Lepus Linnaeus, 1758",genus
gi-H-BX2,gi-H-BMGW2,"Leporidae Fischer, 1817",family
gi-H-BMGW2,gi-H-LG,"Lagomorpha Brandt, 1855",order
gi-H-5VCK5,gi-H-XCQ,"Anthipes monileger (Hodgson, 1845)",species
gi-H-XCQ,gi-H-CZN,"Anthipes Blyth, 1847",genus
gi-H-SB77,gi-H-3KB3,"Centropus andamanensis Beavan, 1867",species
gi-H-3KB3,gi-H-626TP,"Centropus Illiger, 1811",genus
gi-H-626TP,gi-H-8S7,Centropodinae,subfamily
gi-H-8S7,gi-H-32K,Cuculidae,family
gi-H-32K,gi-H-V2,Cuculiformes,order
gi-H-3N6G9,gi-H-4ZRT,Hydrocotyle bonariensis Comm. ex Lam.,species
gi-H-3683S,gi-H-45PC,"Dinaromys bogdanovi (Martino, 1922)",species
gi-H-45PC,gi-H-B6MFZ,"Dinaromys Kretzoi, 1955",genus
gi-H-ZK45,gi-H-3W2V,"Crocidura douceti Heim de Balsac, 1958",species
gi-H-537YW,gi-H-7PLT,"Sturnella loyca (Molina, 1782)",species
gi-H-7PLT,gi-H-BCZ,"Sturnella Vieillot, 1816",genus
gi-H-BCZ,gi-H-3RL,Icteridae,family
gi-H-YXWB,gi-H-62NHM,Cotoneaster coriaceus Franch.,species
gi-H-62NHM,gi-H-BVBB9,Cotoneaster Medik.,genus
gi-H-767GC,gi-H-7PC4Y,"Pecten maximus (Linnaeus, 1758)",species
gi-H-7PC4Y,gi-H-7NYK8,"Pecten O. F. Müller, 1776",genus
gi-H-7NYK8,gi-H-7NXXY,"Pectinini Rafinesque, 1815",tribe
gi-H-7NXXY,gi-H-7NKCR,"Pectininae Rafinesque, 1815",subfamily
gi-H-7NKCR,gi-H-7NGVG,"Pectinidae Rafinesque, 1815",family
gi-H-7NGVG,gi-H-B6L8J,"Pectinoidea Rafinesque, 1815",superfamily
gi-H-B6L8J,gi-H-7NF5P,"Pectinida Gray, 1854",order
gi-H-7NF5P,gi-H-7NVXG,"Pteriomorphia Beurlen, 1944",infraclass
gi-H-7NVXG,gi-H-BMGWC,"Autobranchia Grobben, 1894",subclass
gi-H-BMGWC,gi-H-M2L,"Bivalvia Linnaeus, 1758",class
gi-H-6SGSV,gi-H-8NTQ2,"Oecanthus fultoni Walker, 1962",species
gi-H-8NTQ2,gi-H-8PTCD,"Oecanthus Serville, 1831",genus
gi-H-8PTCD,gi-H-BST27,"Oecanthini Blanchard, 1845",tribe
gi-H-BST27,gi-H-8NKYH,"Oecanthidi Blanchard, 1845",supertribe
gi-H-8NKYH,gi-H-8NKNJ,"Oecanthinae Blanchard, 1845",subfamily
gi-H-8NKNJ,gi-H-B7W4C,"Oecanthidae Blanchard, 1845",family
gi-H-B7W4C,gi-H-8NKFV,"Grylloidea Laicharting, 1781",superfamily
gi-H-8NKFV,gi-H-8NKFN,"Gryllidea Vickery, 1977",infraorder
gi-H-V2BJ,gi-H-3PM7,Chrysothamnus humilis Greene,species
gi-H-3PM7,gi-H-J6T,Chrysothamnus Nutt.,genus
gi-H-3BL22,gi-H-62RFW,"Etheostoma artesiae (Hay, 1881)",species
gi-H-62RFW,gi-H-625TX,Etheostoma,genus
gi-H-93VS,gi-H-627QR,"Accipiter poliocephalus G. R. Gray, 1858",species
gi-H-627QR,gi-H-5W6,"Accipiter Brisson, 1760",genus
gi-H-J3L6,gi-H-34K2,"Astrapia nigra (Gmelin, 1788)",species
gi-H-34K2,gi-H-DY6,"Astrapia Vieillot, 1816",genus
gi-H-DY6,gi-H-3RL,"Paradisaeidae Vigors, 1825",family
gi-H-8KQJ4,gi-H-4G8T,"Eupetomena cirrochloris (Vieillot, 1818)",species
gi-H-4G8T,gi-H-KGD,"Eupetomena Gould, 1853",genus
gi-H-CKD2,gi-H-TBX,"Amazilia boucardi (Mulsant, 1877)",species
gi-H-TBX,gi-H-KGD,"Amazilia R. Lesson, 1843",genus
gi-H-32YTJ,gi-H-8YR38,"Cyclura ricordi (Duméril & Bibron, 1837)",species
gi-H-8YR38,gi-H-BDL,Cyclura,genus
gi-H-BDL,gi-H-87BW7,Iguanidae,family
gi-H-6KS56,gi-H-4QGM,Gouania lupuloides (L.) Urb.,species
gi-H-4QGM,gi-H-FN6,Gouania Jacq.,genus
gi-H-4G3KB,gi-H-63MTK,"Pheugopedius atrogularis (Salvin, 1865)",species
gi-H-63MTK,gi-H-626S2,"Pheugopedius Cabanis, 1850",genus
gi-H-B38R,gi-H-QWP,"Agraphospiza rubescens (Blanford, 1872)",species
gi-H-QWP,gi-H-6244D,"Agraphospiza Zuccon, Prys-Jones, Rasmussen & Ericson, 2012",genus
gi-H-6866M,gi-H-33VY,"Asio madagascariensis (A. Smith, 1834)",species
gi-H-33VY,gi-H-J6Q,"Asio Brisson, 1760",genus
gi-H-J6Q,gi-H-GQX,Asioninae,subfamily
gi-H-776PW,gi-H-6M4T,"Petrodromus tetradactylus Peters, 1846",species
gi-H-6M4T,gi-H-CBH,"Petrodromus Peters, 1846",genus
gi-H-CBH,gi-H-3HH,"Macroscelididae Bonaparte, 1838",family
gi-H-3HH,gi-H-LG,"Macroscelidea Butler, 1956",order
gi-H-3CKQ6,gi-H-4G7R,Eupatorium resinosum Torr. ex DC.,species
gi-H-78WMJ,gi-H-63S68,"Romanogobio vladykovi (Fang, 1943)",species
gi-H-63S68,gi-H-6248Q,Romanogobio,genus
gi-H-6GNC5,gi-H-633LL,Erigeron cervinus Greene,species
gi-H-9WT5P,gi-H-9WLFK,"Anax ephippiger (Burmeister, 1839)",species
gi-H-9WLFK,gi-H-9WKQT,"Anax Leach in Brewster, 1815",genus
gi-H-9WKQT,gi-H-WFY,"Aeshnidae Rambur, 1842",family
gi-H-BNKDB,gi-H-3QTFW,Juncus alpinoarticulatus subsp. americanus (Farw.) Hämet-Ahti,subspecies
gi-H-3QTFW,gi-H-56Y4,Juncus alpinoarticulatus Chaix,species
gi-H-9KCBK,gi-H-6372V,Hypericum cumulicola (Small) P. B. Adams,species
gi-H-6372V,gi-H-6257N,Hypericum L.,genus
gi-H-6257N,gi-H-MLP,Hypericaceae Juss.,family
gi-H-R6J9,gi-H-62KHQ,"Carduelis citrinella (Pallas, 1764)",species
gi-H-62KHQ,gi-H-6244D,"Carduelis Brisson, 1760",genus
gi-H-4FQQP,gi-H-6MN5,"Phalacrocorax lucidus (Lichtenstein, 1823)",species
gi-H-6MN5,gi-H-62694,"Phalacrocorax Brisson, 1760",genus
gi-H-62694,gi-H-46J,"Phalacrocoracidae Reichenbach, 1849",family
gi-H-46J,gi-H-V2,Suliformes,order
gi-H-6Q65T,gi-H-5DYL,"Leucosticte nemoricola (Hodgson, 1836)",species
gi-H-5DYL,gi-H-6244D,"Leucosticte Swainson, 1832",genus
gi-H-6RG84,gi-H-5RD3,Micranthes howellii (Greene) Small,species
gi-H-5RD3,gi-H-6278B,Micranthes Haw.,genus
gi-H-6G262,gi-H-7NYWG,"Epiactis fernaldi Fautin & Chia, 1986",species
gi-H-7NYWG,gi-H-7NFTC,"Epiactis Verrill, 1869",genus
gi-H-7NFTC,gi-H-B6LNR,"Actiniidae Rafinesque, 1815",family
gi-H-B6LNR,gi-H-8475W,"Actinioidea Rafinesque, 1815",superfamily
gi-H-8475W,gi-H-B8TX9,"Enthemonae Rodríguez & Daly in Rodríguez et al., 2014",suborder
gi-H-B8TX9,gi-H-7NF5D,"Actiniaria Hertwig, 1882",order
gi-H-3P4RP,gi-H-5348,"Hypsugo arabicus (Harrison, 1979)",species
gi-H-5348,gi-H-628H3,"Hypsugo Kolenati, 1856",genus
gi-H-628H3,gi-H-628BX,"Vespertilionini Gray, 1821",tribe
gi-H-4RHZZ,gi-H-774N,Ranunculus trilobus Desf.,species
gi-H-774N,gi-H-K95,Ranunculus L.,genus
gi-H-3W3VY,gi-H-5GMP,"Lophophorus impejanus (Latham, 1790)",species
gi-H-5GMP,gi-H-625WG,"Lophophorus Temminck, 1813",genus
gi-H-625WG,gi-H-38Z,Phasianidae,family
gi-H-38Z,gi-H-V2,Galliformes,order
gi-H-B3MZ7,gi-H-B3HXK,"Calcinus elegans (H. Milne-Edwards, 1836)",species
gi-H-B3HXK,gi-H-B3FT9,"Calcinus Dana, 1851",genus
gi-H-B3FT9,gi-H-BRKPM,"Diogenidae Ortmann, 1892",family
gi-H-BRKPM,gi-H-BMJWR,"Paguroidea Latreille, 1802",superfamily
gi-H-BMJWR,gi-H-7NFJ8,"Anomura MacLeay, 1838",infraorder
gi-H-6BJ75,gi-H-3W85,"Crotaphytus antiquus Axtell & Webb, 1995",species
gi-H-3W85,gi-H-8PN,Crotaphytus,genus
gi-H-8PN,gi-H-87BW7,Crotaphytidae,family
gi-H-GHDQ,gi-H-32P4,"Argopleura magdalenensis (Eigenmann, 1913)",species
gi-H-32P4,gi-H-7ZZ,Argopleura,genus
gi-H-6XC8L,gi-H-7BWB,Salix hookeriana Barratt,species
gi-H-7BWB,gi-H-FWG,Salix L.,genus
gi-H-FWG,gi-H-MLP,Salicaceae Mirb.,family
gi-H-4S96F,gi-H-78QQ,"Rhinolophus capensis Lichtenstein, 1823",species
gi-H-6LBGW,gi-H-6363J,"Hapalemur meridionalis Warter, Randrianasolo, Dutrillaux & Rumpler, 1987",species
gi-H-6363J,gi-H-624XW,"Hapalemur I. Geoffroy Saint-Hilaire, 1851",genus
gi-H-624XW,gi-H-622ZR,"Lemuridae Gray, 1821",family
gi-H-622ZR,gi-H-93MP8,"Lemuroidea Gray, 1821",superfamily
gi-H-93MP8,gi-H-4FM,"Lemuriformes Gray, 1821",infraorder
gi-H-3VX23,gi-H-5G9V,Lomatium donnellii (J. M. Coult. & Rose) J. M. Coult. & Rose,species
gi-H-5G9V,gi-H-J5W,Lomatium Raf.,genus
gi-H-78BWQ,gi-H-6Z9D,Pseudobahia heermannii (Durand) Rydb.,species
gi-H-6Z9D,gi-H-J6T,Pseudobahia (A. Gray) Rydb.,genus
gi-H-3B3RD,gi-H-633MQ,"Eriocnemis cupreoventris (Fraser, 1840)",species
gi-H-633MQ,gi-H-KGD,"Eriocnemis Reichenbach, 1849",genus
gi-H-VRMK,gi-H-3QHQ,Clarkia lingulata F. H. Lewis & M. E. Lewis,species
gi-H-3QHQ,gi-H-K22,Clarkia Pursh,genus
gi-H-53SBV,gi-H-7QY5,"Symposiachrus guttula (Lesson & Garnot, 1829)",species
gi-H-7QY5,gi-H-CVP,"Symposiachrus Bonaparte, 1854",genus
gi-H-CVP,gi-H-3RL,"Monarchidae Bonaparte, 1854",family
gi-H-BSZX,gi-H-S2J,Allamanda cathartica L.,species
gi-H-S2J,gi-H-K97,Allamanda L.,genus
gi-H-K97,gi-H-6L2,Rauvolfioideae M. E. Endress & Bruyns,subfamily
gi-H-6L2,gi-H-BMGVQ,Apocynaceae Juss.,family
gi-H-6VLRW,gi-H-63LW5,"Pitta guajana (Statius Muller, 1776)",species
gi-H-63LW5,gi-H-625P2,"Pitta Vieillot, 1816",genus
gi-H-625P2,gi-H-3RL,Pittidae,family
gi-H-XVS3,gi-H-3TJF,"Contopus hispaniolensis (H. Bryant, 1867)",species
gi-H-3TJF,gi-H-HMW,"Contopus Cabanis, 1855",genus
gi-H-4JY4X,gi-H-6S3V,"Platysaurus minor Fitzsimons, 1930",species
gi-H-6S3V,gi-H-8K5,Platysaurus,genus
gi-H-8K5,gi-H-8GK5Q,Cordylidae,family
gi-H-6L8MW,gi-H-62TZT,Hackelia venusta (Piper) H. St. John,species
gi-H-7W8CL,gi-H-7PNVW,Mespilodaphne bullata (E. Mey.) Meisn.,species
gi-H-7PNVW,gi-H-BTB,Mespilodaphne Nees,genus
gi-H-BTB,gi-H-BMGVF,Lauraceae Juss.,family
gi-H-BMGVF,gi-H-MG,Laurales Juss. ex Bercht. & J. Presl,order
gi-H-ZK8K,gi-H-3W2V,"Crocidura zaphiri Dollman, 1915",species
gi-H-4B8J3,gi-H-63HPD,"Otus moheliensis Lafontaine & Moulaert, 1998",species
gi-H-6BGMC,gi-H-62P2P,"Crithagra mennelli (E. C. Chubb, 1908)",species
gi-H-BPFM5,gi-H-7FB22,Valeriana edulis var. ciliata (Torr. & A. Gray) Cronquist,variety
gi-H-7FB22,gi-H-85QF,Valeriana edulis Torr. & A. Gray,species
gi-H-85QF,gi-H-7NM4Q,Valeriana L.,genus
gi-H-8M74,gi-H-LRK,Abronia latifolia Eschsch.,species
gi-H-LRK,gi-H-DG4,Abronia Juss.,genus
gi-H-ZK5C,gi-H-3W2V,"Crocidura lamottei Heim de Balsac, 1968",species
gi-H-4DXXN,gi-H-6JFY,"Passer eminibey (Hartlaub, 1880)",species
gi-H-6JFY,gi-H-626DC,"Passer Brisson, 1760",genus
gi-H-626DC,gi-H-3RL,"Passeridae Rafinesque, 1815",family
gi-H-3FBRF,gi-H-4M9V,"Garrulax milleti Robinson & Kloss, 1919",species
gi-H-4M9V,gi-H-624XT,"Garrulax Lesson, 1831",genus
gi-H-624XT,gi-H-3RL,"Leiothrichidae Swainson, 1832",family
gi-H-7ZB57,gi-H-7R2YT,Arceuthobium abietinum subsp. abietinum,subspecies
gi-H-7R2YT,gi-H-ZVH,Arceuthobium abietinum (Engelm.) Hawksw. & Wiens,species
gi-H-6KRQG,gi-H-BWB3T,"Graphium eurous (Leech, 1893)",species
gi-H-BWB3T,gi-H-DX5,Graphium,genus
gi-H-4PKCJ,gi-H-642T9,"Psittacula himalayana (Lesson, 1831)",species
gi-H-642T9,gi-H-628M9,"Psittacula Cuvier, 1800",genus
gi-H-628M9,gi-H-FBD,Psittacinae,subfamily
gi-H-5QXC6,gi-H-9YC6R,Potentilla argyrophylla var. atrosanguinea (G. Lodd. ex D. Don) Hook. fil.,variety
gi-H-9YC6R,gi-H-6V7H,Potentilla argyrophylla Wall. ex Lehm.,species
gi-H-4CK97,gi-H-6DFM,"Papilio chrapkowskoides Storace, 1952",species
gi-H-6DFM,gi-H-DX5,Papilio,genus
gi-H-5YKH4,gi-H-62LMV,"Chrysichthys mabusi Boulenger, 1905",species
gi-H-62LMV,gi-H-624C6,Chrysichthys,genus
gi-H-624C6,gi-H-6236K,Claroteidae,family
gi-H-64PSM,gi-H-NQ3,"Actinodura nipalensis (Hodgson, 1836)",species
gi-H-NQ3,gi-H-624XT,"Actinodura Gould, 1836",genus
gi-H-6XCBR,gi-H-7BWB,Salix cascadensis Cockerell,species
gi-H-4ZTV,gi-H-JXJ,"Hydromys É. Geoffroy, 1804",genus
gi-H-5VVDT,gi-H-34PZ,"Astyanax paranae Eigenmann, 1914",species
gi-H-34PZ,gi-H-7ZZ,Astyanax,genus
gi-H-3QGGW,gi-H-55ZG,"Ixodes marxi Banks, 1908",species
gi-H-55ZG,gi-H-BH4,Ixodes,genus
gi-H-BH4,gi-H-623CF,Ixodidae,family
gi-H-623CF,gi-H-LV,Ixodida,order
gi-H-LV,gi-H-RC,Parasitiformes,superorder
gi-H-RC,gi-H-RT,Arachnida,subclass
gi-H-4HR34,gi-H-63MCB,"Picus chlorolophus Vieillot, 1818",species
gi-H-63MCB,gi-H-K5T,"Picus Linnaeus, 1758",genus
gi-H-3YJM2,gi-H-5MBH,"Mearnsia novaeguineae (D'Albertis & Salvadori, 1879)",species
gi-H-5MBH,gi-H-J5Z,"Mearnsia Ridgway, 1911",genus
gi-H-4ZQ3S,gi-H-64693,"Stelgidopteryx ruficollis (Vieillot, 1817)",species
gi-H-64693,gi-H-B3Y,"Stelgidopteryx S. F. Baird, 1858",genus
gi-H-8L4Z,gi-H-LNR,"Ablepharus deserti Strauch, 1868",species
gi-H-LNR,gi-H-8GNQS,Ablepharus,genus
gi-H-3HGM3,gi-H-8PVVW,"Gryllus (Gryllus) lineaticeps Stål, 1861",species
gi-H-8PVVW,gi-H-8NQ2B,"Gryllus (Gryllus) Linnaeus, 1758",subgenus
gi-H-8NQ2B,gi-H-8PTQH,"Gryllus Linnaeus, 1758",genus
gi-H-8PTQH,gi-H-8PS3Y,"Gryllina Laicharting, 1781",subtribe
gi-H-8PS3Y,gi-H-9GTSM,"Gryllini Laicharting, 1781",tribe
gi-H-9GTSM,gi-H-8NKKY,"Gryllinae Laicharting, 1781",subfamily
gi-H-8NKKY,gi-H-B7W4C,"Gryllidae Laicharting, 1781",family
gi-H-6FX9Y,gi-H-4DJF,"Epomophorus anselli Bergmans & Van Strien, 2004",species
gi-H-4DJF,gi-H-7NM6Y,"Epomophorus Bennett, 1836",genus
gi-H-7NM6Y,gi-H-7NM22,"Epomophorini Gray, 1866",tribe
gi-H-7NM22,gi-H-FDD,"Rousettinae Andersen, 1912",subfamily
gi-H-66M5T,gi-H-VDY,"Anaxyrus cognatus (Say in James, 1822)",species
gi-H-VDY,gi-H-7FY,"Anaxyrus Tschudi, 1845",genus
gi-H-7FY,gi-H-PW,"Bufonidae Gray, 1825",family
gi-H-PW,gi-H-PH,Anura,order
gi-H-TFQF,gi-H-62LQC,"Chalcides bottegi Boulenger, 1898",species
gi-H-62LQC,gi-H-8GLZD,Chalcides,genus
gi-H-8GLZD,gi-H-G43,Scincinae,subfamily
gi-H-4SH3V,gi-H-63QC9,Rhododendron vaseyi A. Gray,species
gi-H-692NG,gi-H-3C3Q,Bourreria succulenta Jacq.,species
gi-H-3C3Q,gi-H-9L9,Bourreria P. Browne,genus
gi-H-9L9,gi-H-BMH4M,Ehretiaceae Mart.,family
gi-H-3ZWRF,gi-H-5PFS,Mertensia ciliata (James ex Torr.) G. Don,species
gi-H-5PFS,gi-H-7NDYV,Mertensia Roth,genus
gi-H-45336,gi-H-63CQX,"Myiothlypis cinereicollis (P. L. Sclater, 1864)",species
